id,name,group_id
6857,Kaffee,954
6858,Mixgetränk,954
6859,Saft,954
6860,Shake,954
6861,Sekt,954
6862,Softgetränk,954
6863,Trinkwasser,954
6864,Wein,954
6865,Smoothie,954
6866,Tee,954
6867,Lebensmittel-Geschenkset,954
6868,Käselab,954
6869,Lebensmittelkulturen,954
6870,Salz,954
6871,Calciumchlorid-Lösung,954
6872,Fleischkonserve,954
6873,Fixprodukt,954
6874,Getränkepulver,954
6875,Kaffeegetränk,954
6876,Käsewachs,954
6877,Käse-Coating,954
6878,Käse-Holzasche,954
6879,Käse-Wachs,954
6880,Pflanzenmilch,954
6881,Spirituose,954
6882,Zutaten-Set,954
6883,Beikost,954
6884,Salatbox,955
6885,Servierständer,955
6886,Thermobehälter,955
6887,Eierkorb,955
6888,Zuckerdose,955
6889,Gemüsebeutel,955
6890,Keksdose,955
6891,Vorratsglas,955
6892,Gewürzbehälter,955
6893,Kuchentransportbox,955
6894,Fermentationsglas,955
6895,Teebox,955
6896,Vakuumbehälter,955
6897,Müslibox,955
6898,Vorratsdose,955
6899,Salzbehälter,955
6900,Futterbehälter,955
6901,Kaffeedose,955
6902,Butterdose,955
6903,Mehrwegbecher,955
6904,Teedose,955
6905,Frischhaltedose,955
6906,Aufbewahrungsbecher,955
6907,Mikrowellenbehälter,955
6908,Einmachglas,955
6909,Brotkorb,955
6910,Brotkasten,955
6911,Müslispender,955
6912,Aufbewahrungssystem,955
6913,Brottasche,955
6914,Eiswürfelbehälter,955
6915,Auffangbehälter,955
6916,Honigglas,955
6917,Joghurtgläser,955
6918,Lunchbox,955
6919,Aufbewahrungsschüssel,955
6920,Elektrische Lunchbox,955
6921,Marmeladenglas,955
6922,Käse-Reifebox,955
6923,Marinadenpinsel,956
6924,Backpinsel,956
6925,Lebensmittelpinsel,956
6926,Jagdleine,957
6927,Hofleine,957
6928,Wienerzügel,957
6929,Vorderzeug,957
6930,Kurzführer,957
6931,Strick,957
6932,Kite-Leash,957
6933,Rollleine,957
6934,Dreieckszügel,957
6935,Trapeztampen,957
6936,Anbindestrick,957
6937,SUP-Leash,957
6938,Ausbinder,957
6939,Köhlerzügel,957
6940,Schlaufenzügel,957
6941,Joggingleine,957
6942,Kiteleine,957
6943,Führstrick,957
6944,Gurtzügel,957
6945,Hands-free-Leinen,957
6946,Leine,957
6947,Laufferzügel,957
6948,Zügel,957
6949,Moxonleine,957
6950,Schleppleine,957
6951,Schlittenleine,957
6952,Westernzügel,957
6953,Flexileine,957
6954,Anbinde- / Führstrick,957
6955,Martingal,957
6956,Hilfszügel,957
6957,Fahrradleine,957
6958,Hundeleine,957
6959,Führleine,957
6960,Startschot,957
6961,Strickleiter,958
6962,Teleskopleiter,958
6963,Schiebeleiter,958
6964,Anlegeleiter,958
6965,Stehleiter,958
6966,Poolleiter,958
6967,Regalleiter,958
6968,Vielzweckleiter,958
6969,Klapptritt,958
6970,Doppelleiter,958
6971,Pool-Sicherheitsleiter,958
6972,Bockleiter,958
6973,Gelenkleiter,958
6974,Trampolinleiter,958
6975,Trittleiter,958
6976,Arbeitsplattform,958
6977,Dachleiter,958
6978,Leitungsortungsgerät,959
6979,Fahrradlenkergriff,960
6980,Lenkervorbau,961
6981,Lenkradbezug,962
6982,Stoffbuch,963
6983,Lernspielzeug,963
6984,Musikmatte,963
6985,Wasserspielmatte,963
6986,Lesezeichen,964
6987,Außen-Tischleuchte,965
6988,Aufbauleuchte,965
6989,LED Aufbaustrahler,965
6990,Außen-Deckenleuchte,965
6991,Stehlampe,965
6992,LED Lampion,965
6993,LED Motivstrahler,965
6994,LED Nachtlicht,965
6995,Nachttischlampe,965
6996,LED Dekofigur,965
6997,LED Dekolicht,965
6998,LED Stehlampe,965
6999,LED Einbaustrahler,965
7000,LED-Hängeleuchte,965
7001,Lavalampe,965
7002,LED Schreibtischlampe,965
7003,LED Discolicht,965
7004,LED Teichleuchte,965
7005,LED Dekoobjekt,965
7006,LED Baum,965
7007,LED Wandleuchte,965
7008,Unterschrankleuchte,965
7009,LED Aquariumleuchte,965
7010,LED Laterne,965
7011,LED Deckenleuchte,965
7012,Dekolicht,965
7013,LED Positionslicht,965
7014,LED Deckenstrahler,965
7015,Hängeleuchten,965
7016,LED Fensterleuchter,965
7017,Deckenleuchten,965
7018,Pollerleuchte,965
7019,Arbeitslicht,965
7020,Teichleuchte,965
7021,LED Bilderleuchte,965
7022,Bogenlampen,965
7023,Hundehalsbandleuchte,965
7024,LED Arbeitsleuchte,965
7025,Tischleuchte,965
7026,LED Stern,965
7027,Gartenleuchte,965
7028,LED Lavalampe,965
7029,LED Gartenstrahler,965
7030,LED Glaskantenbeleuchtung,965
7031,LED Bogenlampe,965
7032,Dachrinnenleuchte,965
7033,LED Deckenspot,965
7034,Bremslicht,965
7035,Baustrahler,965
7036,LED Dachrinnenleuchte,965
7037,LED Außen-Wandleuchte,965
7038,LED Außen-Deckenleuchte,965
7039,Steh-Tageslichtlampe,965
7040,LED Flutlichtstrahler,965
7041,LED Gartenfackel,965
7042,LED Wandstrahler,965
7043,LED Tischleuchte,965
7044,Außen-Stehlampe,965
7045,LED Klemmtischleuchte,965
7046,LED Außen-Tischleuchte,965
7047,LED Nachttischlampe,965
7048,Bilderleuchte,965
7049,Saunaleuchte,965
7050,Deckenleuchte,965
7051,Lichtbox,965
7052,LED Panel,965
7053,LED Kronleuchter,965
7054,Fensterleuchter,965
7055,Rundumleuchte,965
7056,Lupenlampe,965
7057,Schreibtischlampe,965
7058,Rasterleuchte,965
7059,Deckenstrahler,965
7060,Deckenspot,965
7061,Salzkristall-Tischlampe,965
7062,LED Deckenspots,965
7063,Gartenstrahler,965
7064,Smarte LED-Leuchte,965
7065,LED Einbauleuchte,965
7066,Steckdosenleuchte,965
7067,LED Solarleuchte,965
7068,Discolicht,965
7069,LED Windlicht,965
7070,Hängeleuchte,965
7071,Sockelleuchten,965
7072,LED Arbeitslicht,965
7073,Nachtlicht,965
7074,LED Spiegelleuchte,965
7075,Spiegelleuchte,965
7076,Lampion,965
7077,Blinker,965
7078,Kronleuchter,965
7079,Projektionslampe,965
7080,Kugelleuchte,965
7081,LED Whirlpoolleuchte,965
7082,LED Deckenfluter,965
7083,Außen-Wandleuchte,965
7084,LED Sockelleuchte,965
7085,LED Schrankinnenraumbeleuchtung,965
7086,LED Baustrahler,965
7087,Tageslichtlampe,965
7088,Laserstrahler,965
7089,Motivstrahler,965
7090,LED-Stern für außen,965
7091,Deckenspots,965
7092,UV-Reflektorlampe,965
7093,Sockelleuchte,965
7094,LED Hockerleuchte,965
7095,Bogenlampe,965
7096,LED Rasterleuchte,965
7097,Terrarienleuchte,965
7098,LED Würfel,965
7099,Deckenfluter,965
7100,LED Außen-Stehlampe,965
7101,LED Steckdosenleuchte,965
7102,Pendelleuchte,965
7103,LED Leselampe,965
7104,LED Pendelleuchte,965
7105,LED Rückwandbeleuchtung,965
7106,LED Gartenleuchte,965
7107,Gartenfackel,965
7108,Panel,965
7109,Grilllampe,965
7110,Pool-Lampe,965
7111,Lichtleiste,965
7112,LED Lichtleiste,965
7113,Anhänger-Rückleuchte,965
7114,Pflanzenlampe,965
7115,Schrankleuchte,965
7116,LED Fensterbild,965
7117,Wandleuchte,965
7118,Tisch-Tageslichtlampe,965
7119,Klemmleuchte,965
7120,Rückleuchte,965
7121,LED Kugelleuchte,965
7122,LED-Sternenhimmel,965
7123,Wandstrahler,965
7124,LED Pollerleuchte,965
7125,Dachrinnenleuchten,965
7126,Lavalampen,965
7127,LED Lichtbox,965
7128,Bettleuchte,965
7129,Einbauleuchte,965
7130,LED Klemmleuchte,965
7131,Klemmleuchten,965
7132,Flutlichtstrahler,965
7133,LED Scheinwerfer,965
7134,LED Unterbauleuchte,965
7135,Arbeitsleuchte,965
7136,Fotostudio-Box,965
7137,LED-Teelichter,965
7138,Schienensystem-Sets,965
7139,Schienensystem-Leuchten,965
7140,Soundleuchte,965
7141,Dartscheiben-Beleuchtung,965
7142,LED-Lichtsystem,966
7143,Vollspektrum LED Wachstumslampe,966
7144,Ersatzlampenbox,966
7145,Spezialleuchtmittel,966
7146,LED-Leuchtmittel,966
7147,Halogenlampe,966
7148,LED-Filament,966
7149,KFZ-Ersatzleuchte,966
7150,Flächenleuchte,967
7151,Ringlicht,967
7152,Lichtwürfel,967
7153,Videoleuchte,967
7154,Lichtanlage,967
7155,Studioleuchte,967
7156,LED-Stripe-Profil,968
7157,LED-Lichterkette,968
7158,Leuchtzweig,968
7159,LED-Baummantel,968
7160,LED-Leuchtzweig,968
7161,LED-Flexbandbeleuchtung,968
7162,LED-Girlande,968
7163,Lichterkette,968
7164,LED-Streifen,968
7165,Lichternetz,968
7166,LED-Lichterschlauch,968
7167,LED-Lichternetz,968
7168,Lichtervorhang,968
7169,LED-Christbaumkerzen,968
7170,LED Stripe,968
7171,Christbaumkerzen,968
7172,Systemlichterkette,968
7173,Lichterschlauch,968
7174,LED-Lichtervorhang,968
7175,Beauty-Dish,969
7176,Spotvorsatz,969
7177,Reflexschirm,969
7178,Softbox,969
7179,Abschirmklappe,969
7180,Durchlichtschirm,969
7181,Wabe,969
7182,Lichttherapiegerät,970
7183,LED-Gesichtsmaske,970
7184,LED-Lichttherapie-Bogen,970
7185,LED-Lichttherapie-Panel,970
7186,LED-Lippenmaske,970
7187,LED Hals & Dekolleté-Maske,970
7188,LED-Augenmaske,970
7189,LED-Halsmaske,970
7190,LED-Handmaske,970
7191,Liegestützgriffe,971
7192,Handstandtrainer,971
7193,Liegestützbrett,971
7194,Geodreieck,972
7195,Lineal,972
7196,Schneidelineal,972
7197,Zeichenlineal,972
7198,Reinigungsstäbchen,973
7199,Linsenreiniger,973
7200,Reinigungsstift,973
7201,Reinigungspinsel,973
7202,Objektivpinsel,973
7203,Lippenöl,974
7204,Lippenpalette,974
7205,Lippenmaske,974
7206,Lippenpflegemittel,974
7207,Lippenstift-Set,974
7208,Lipliner,974
7209,Lippenpflegestift,974
7210,Lippenbalsam,974
7211,Lipgloss-Set,974
7212,Lip-Booster,974
7213,Lippenstift,974
7214,Lippencreme,974
7215,Lippenmousse,974
7216,Lipgloss,974
7217,Lippenpuder,974
7218,Lip-Plumper,974
7219,Lippenfixierung,974
7220,Lippenpflege-Set,974
7221,Lippen-Primer,974
7222,Lochsäge,975
7223,Dosensenker,975
7224,Diamanttrockenbohrer,975
7225,Hohlbohrkrone,975
7226,Kernbohrer,975
7227,Bohrkrone,975
7228,Lochwand,976
7229,Lockenstab,977
7230,Haarstyler,977
7231,Lockenstyler,977
7232,Volumen- und Lockenstyler,977
7233,Lockendreher,977
7234,Dampflockenstab,977
7235,Papilotten,978
7236,Lockenwickler,978
7237,Wallerholz,979
7238,Luftbefeuchter,980
7239,Diffuser,980
7240,Luftsessel,981
7241,Luftbett,981
7242,Luftsofa,981
7243,Reifendruckkontrollsystem,982
7244,Luftdruckmessgerät,982
7245,Reifenfüllmessgerät,982
7246,Bautrockner,983
7247,Luftentfeuchter,983
7248,Granulat-Luftentfeuchter,983
7249,Luftmatratze,984
7250,Badeinsel,984
7251,Luftfilter,985
7252,Kombigerät Luftbefeuchter und -reiniger,985
7253,Elektrostatik-Luftreiniger,985
7254,Luftreiniger,985
7255,"Kombigerät Luftreiniger, Ventilator und Heizlüfter",985
7256,Luftwäscher,985
7257,Standlupe,986
7258,Lesestein,986
7259,Einschlaglupe,986
7260,Umhängelupe,986
7261,Becherlupe,986
7262,Blattlupe,986
7263,Lupenbrille,986
7264,Taschenlupe,986
7265,Handlupe,986
7266,Kopfbandlupe,986
7267,Leuchtlupe,986
7268,Lesestab,986
7269,Lätzchen,987
7270,Steckdosen-Türgong,988
7271,Läutewerk,988
7272,Hausglocke,988
7273,Türgong,988
7274,Funk-Türgong,988
7275,Löschdecke,989
7276,Lötpistole,990
7277,Lötkolben,990
7278,Lötlampe,990
7279,Lüftungsschieber,991
7280,Fensterfalzlüfter,991
7281,iPod shuffle,992
7282,iPod classic,992
7283,MP3-Player,992
7284,iPod nano,992
7285,iPod,992
7286,iPod touch,992
7287,MP4-Player,992
7288,tragbarer CD-Player,992
7289,Magazinaufsatz,993
7290,Magazinvorsatz,993
7291,Magnethalter,994
7292,Magnet,994
7293,Magnetfeldgenerator,994
7294,Begrenzungsmagnetband,994
7295,Mainboard,995
7296,Malbecher,996
7297,Malpalette,997
7298,Malvorlage,998
7299,Malen nach Zahlen,998
7300,Hemdknöpfe,999
7301,Manschettenknöpfe Set,999
7302,Manschettenknöpfe,999
7303,Manschettenknöpfe mit Gravur,999
7304,Markierwagen,1000
7305,Klemm-Senkrechtmarkise,1001
7306,Seitenmarkise,1001
7307,Kassettenmarkise,1001
7308,Gelenkarmmarkise,1001
7309,Seitenarmmarkise,1001
7310,Halbkassettenmarkise,1001
7311,Senkrechtmarkise,1001
7312,Markise,1001
7313,Balkonsichtschutz,1001
7314,Klemmmarkise,1001
7315,Sichtschutzfächer,1001
7316,Hitzeschutz-Markise,1001
7317,Standmarkise,1001
7318,Schutzdach,1002
7319,Sägestation,1003
7320,Maschinen-Führungsschienen,1003
7321,Bohrlehre,1003
7322,Maschinen-Führungsschiene,1003
7323,Hydrauliköl,1004
7324,Kettensägenöl,1004
7325,Getriebeöl,1004
7326,Motoröl,1004
7327,Bremsflüssigkeit,1004
7328,Shiatsu-Akupressurgerät,1005
7329,Fußmassagegerät,1005
7330,Massagepistole,1005
7331,Massageball,1005
7332,Massageroller,1005
7333,Shiatsu-Massagegürtel,1005
7334,Nacken-Massagegerät,1005
7335,Saugglocke mit Massagerollen,1005
7336,Vakuum-Massager,1005
7337,Venentrainer,1005
7338,Luftsprudelbad,1005
7339,Massagekissen,1005
7340,Massagematte,1005
7341,Massagegerät,1005
7342,Shiatsu-Massagesitzauflage,1005
7343,Nacken-Massagekissen,1005
7344,Shiatsu-Massagekissen,1005
7345,Schmerztherapiegerät,1005
7346,Mini-Saugglocke,1005
7347,Massagesitzauflage,1005
7348,Shiatsu-Massagegerät,1005
7349,Massagestein,1005
7350,Shiatsu-Fußmassagegerät,1005
7351,Beruhigungs- und Entspannungsgerät,1005
7352,Fußreflexzonen-Massagematte,1005
7353,Vibrations-Faszienrolle,1005
7354,Faszienrolle,1005
7355,Gesichtsmassagegerät,1005
7356,Lymphdrainage-Gerät,1005
7357,Sonnensegelmast,1006
7358,Teleskopmast,1006
7359,SDM Windsurf Mast,1006
7360,Segelboot Mast,1006
7361,Windsurf Mastverlängerung,1006
7362,RDM Windsurf Mast,1006
7363,Fahnenmast,1006
7364,Futonmatratze,1007
7365,Latexmatratze,1007
7366,Taschenfederkernmatratze,1007
7367,Gelschaummatratze,1007
7368,Federkernmatratze,1007
7369,Kaltschaummatratze,1007
7370,Boxspringmatratze,1007
7371,Reisebett-Matratzen,1007
7372,Naturmatratze,1007
7373,Beistellbett-Matratzen,1007
7374,Laufgitter-Matratze,1007
7375,Visco-Matratze,1007
7376,Bonnellfederkernmatratze,1007
7377,Babymatratze,1007
7378,Stubenwagen-Matratzen,1007
7379,Komfortschaummatratze,1007
7380,Klappmatratze,1007
7381,Kindermatratze,1007
7382,Jugendmatratze,1007
7383,Hybridschaum-Matratze,1007
7384,Hybridmatratze,1007
7385,Komfortschaummatratze + Lattenrost,1008
7386,Kindermatratze + Teiltellerlattenrost,1008
7387,Naturmatratze + Teiltellerlattenrost,1008
7388,Klappmatratze + Tellerlattenrost,1008
7389,Visco-Matratze + Tellerlattenrost,1008
7390,Klappmatratze + Rollrost,1008
7391,Gelschaummatratze + Rollrost,1008
7392,Visco-Matratze + Teiltellerlattenrost,1008
7393,Babymatratze + Lattenrost,1008
7394,Kaltschaummatratze + Lattenrost,1008
7395,Babymatratze + Rollrost,1008
7396,Jugendmatratze + Tellerlattenrost,1008
7397,Visco-Matratze + Lattenrost,1008
7398,Taschenfederkernmatratze + Tellerlattenrost,1008
7399,Bonnellfederkernmatratze + Tellerlattenrost,1008
7400,Boxspringmatratze + Rollrost,1008
7401,Jugendmatratze + Rollrost,1008
7402,Naturmatratze + Tellerlattenrost,1008
7403,Futonmatratze + Lattenrost,1008
7404,Futonmatratze + Rollrost,1008
7405,Kaltschaummatratze + Rollrost,1008
7406,Federkernmatratze + Rollrost,1008
7407,Boxspringmatratze + Lattenrost,1008
7408,Gelschaummatratze + Tellerlattenrost,1008
7409,Klappmatratze + Lattenrost,1008
7410,Kindermatratze + Rollrost,1008
7411,Babymatratze + Tellerlattenrost,1008
7412,Latexmatratze + Tellerlattenrost,1008
7413,Jugendmatratze + Teiltellerlattenrost,1008
7414,Kaltschaummatratze + Tellerlattenrost,1008
7415,Klappmatratze + Teiltellerlattenrost,1008
7416,Bonnellfederkernmatratze + Teiltellerlattenrost,1008
7417,Federkernmatratze + Teiltellerlattenrost,1008
7418,Taschenfederkernmatratze + Rollrost,1008
7419,Naturmatratze + Rollrost,1008
7420,Taschenfederkernmatratze + Teiltellerlattenrost,1008
7421,Latexmatratze + Teiltellerlattenrost,1008
7422,Babymatratze + Teiltellerlattenrost,1008
7423,Futonmatratze + Tellerlattenrost,1008
7424,Latexmatratze + Rollrost,1008
7425,Kaltschaummatratze + Teiltellerlattenrost,1008
7426,Boxspringmatratze + Tellerlattenrost,1008
7427,Latexmatratze + Lattenrost,1008
7428,Komfortschaummatratze + Tellerlattenrost,1008
7429,Visco-Matratze + Rollrost,1008
7430,Kindermatratze + Tellerlattenrost,1008
7431,Gelschaummatratze + Teiltellerlattenrost,1008
7432,Naturmatratze + Lattenrost,1008
7433,Futonmatratze + Teiltellerlattenrost,1008
7434,Boxspringmatratze + Teiltellerlattenrost,1008
7435,Federkernmatratze + Tellerlattenrost,1008
7436,Komfortschaummatratze + Rollrost,1008
7437,Gelschaummatratze + Lattenrost,1008
7438,Jugendmatratze + Lattenrost,1008
7439,Kindermatratze + Lattenrost,1008
7440,Bonnellfederkernmatratze + Lattenrost,1008
7441,Komfortschaummatratze + Teiltellerlattenrost,1008
7442,Bonnellfederkernmatratze + Rollrost,1008
7443,Federkernmatratze + Lattenrost,1008
7444,Taschenfederkernmatratze + Lattenrost,1008
7445,Matratzenersatzbezug,1009
7446,Seitenbügel,1009
7447,Encasing,1009
7448,Inkontinenzauflage,1009
7449,Matratzenschoner,1009
7450,Matratzenkeil,1009
7451,Matratzenauflage,1009
7452,Matratzenschutzbezug,1009
7453,Mauerkasten,1010
7454,Rennmaulkorb,1011
7455,Fressbremse,1011
7456,Maulschlaufe,1011
7457,Maulkorb,1011
7458,Fliesenkelle,1012
7459,Dachdeckerkelle,1012
7460,Bodenlegerkelle,1012
7461,Glättekelle,1012
7462,Zahnkelle,1012
7463,Fugenkelle,1012
7464,Putzkelle,1012
7465,Kleberkelle,1012
7466,Maurerkelle,1012
7467,Gaming Mauspad,1013
7468,Mausfüße,1013
7469,Mauspad,1013
7470,Rollbandmaß,1014
7471,Zollstock,1014
7472,Schlagschnur,1014
7473,Maßband,1014
7474,Körpermaßband,1014
7475,Fußmessgerät,1014
7476,Dampfbesen,1015
7477,Teichschlammsauger,1015
7478,Wasch-Sauger,1015
7479,Industriesauger,1015
7480,Hartbodenreiniger,1015
7481,Dampfmopp,1015
7482,Matratzenreinigungsgerät,1015
7483,Staub-Wasch-Sauger,1015
7484,Teppichreinigungsgerät,1015
7485,Zyklon Hybrid Staubsauger,1015
7486,Elektrobohner,1015
7487,Nass-Trocken-Sauger,1015
7488,Multi-Sauger,1015
7489,Saugbohner,1015
7490,Handdampfreiniger,1015
7491,Aschesauger,1015
7492,Dampfreiniger,1015
7493,Spitzmeißel,1016
7494,Flachmeißel,1016
7495,Hohlmeißel,1016
7496,Meißel-Set,1016
7497,Spatmeißel,1016
7498,Ölspender,1017
7499,Menage,1017
7500,Essigspender,1017
7501,Menage-Set,1017
7502,Barmaß,1018
7503,Messlöffel,1018
7504,Fetttrennkanne,1018
7505,Messbecher,1018
7506,Wand-Magnet Messerhalter,1019
7507,Messerleiste,1019
7508,Messerblock,1019
7509,Magnet-Messerblock,1019
7510,Shikoku-Messerblock,1019
7511,Wand-Magnet Messer-Leiste,1019
7512,Rasenmähermesser,1020
7513,Mährobotermesser,1020
7514,Schaberklinge,1020
7515,Messerwelle,1020
7516,Strauchscherenblatt,1020
7517,Häckslermesser,1020
7518,Lüfterwalze,1020
7519,Messerwalze,1020
7520,Hobelmesser,1020
7521,Grasscherenblatt,1020
7522,Messerklinge,1020
7523,Motorsensenmesser,1020
7524,Hakenklinge,1020
7525,Bastelmesserklinge,1020
7526,Cuttermesser-Klinge,1020
7527,Wetzstahl,1021
7528,Messerschärfer,1021
7529,Axt- und Messerschärfer,1021
7530,Stoßriemen,1021
7531,Rasierklingenschärfer,1021
7532,Hakenschärfer,1021
7533,Wetzstab,1021
7534,Schleifstein,1021
7535,Hochsprung-Messlatte,1022
7536,Messlatte,1022
7537,Messschieber,1023
7538,Konturenlehre,1023
7539,Treppenlehre,1023
7540,Fühlerlehre,1023
7541,Wellblech,1024
7542,Streckmetallblech,1024
7543,Strukturblech,1024
7544,Rauhputzblech,1024
7545,Riffelblech,1024
7546,Silber-Reinigungsplatte,1024
7547,Lochblech,1024
7548,Glattblech,1024
7549,Trapezblech,1024
7550,Traufblech,1024
7551,Metalldetektor,1025
7552,Metronom,1026
7553,Mikrodermabrasionsgerät,1027
7554,Kosmetikbehandlungsgerät,1027
7555,Richtmikrofon,1028
7556,Streaming-Mikrofon,1028
7557,Mikrofon,1028
7558,Standmikrofon,1028
7559,Labormikroskop,1029
7560,Elektronenmikroskop,1029
7561,USB-Mikroskop,1029
7562,Diskussionsmikroskop,1029
7563,Kindermikroskop,1029
7564,Studienmikroskop,1029
7565,Spiegelmikroskop,1029
7566,Digitalmikroskop,1029
7567,Trinokularmikroskop,1029
7568,Durchlichtmikroskop,1029
7569,Rasterelektronenmikroskop,1029
7570,Auf- und Durchlichtmikroskop,1029
7571,Insektenmikroskop,1029
7572,Stereomikroskop,1029
7573,Foldscope,1029
7574,LCD-Mikroskop,1029
7575,Konfokalmikroskop,1029
7576,Monokularmikroskop,1029
7577,Minimikroskop,1029
7578,Binokularmikroskop,1029
7579,Operationsmikroskop,1029
7580,Lichtmikroskop,1029
7581,Taschenmikroskop,1029
7582,Spaltlampenmikroskop,1029
7583,Auflichtmikroskop,1029
7584,Einbau-Mikrowelle,1030
7585,Mikrowelle,1030
7586,Milchaufschäumer,1031
7587,Isoliermilchbehälter,1032
7588,Milchbehälter,1032
7589,Milchpumpe Zubehör-Set,1033
7590,Elektrische Milchpumpe,1034
7591,Doppelmilchpumpe,1034
7592,Handmilchpumpe,1034
7593,Elektrische Doppelmilchpumpe,1034
7594,Multiofen,1035
7595,Kleinküche,1035
7596,Minibackofen,1035
7597,Mischpult,1036
7598,Mitesserentferner,1037
7599,Pickelnadel,1037
7600,Akku-Stabmixer,1038
7601,Handmixer,1038
7602,Elektrisches Rührwerk,1038
7603,Stabmixer,1038
7604,Leselicht,1039
7605,USB-Tischleuchte,1039
7606,USB-Lampion,1039
7607,Bodenleuchte,1039
7608,Taschenlampe,1039
7609,Unterbauleuchte,1039
7610,LED Stirnlampe,1039
7611,LED Taschenlampe,1039
7612,USB-Stehleuchte,1039
7613,Helmlampe,1039
7614,SUP-Leuchte,1039
7615,LED Studiobeleuchtung,1039
7616,Strahler,1039
7617,Stirnlampe,1039
7618,Gaslampe,1039
7619,Handleuchte,1039
7620,Laterne,1039
7621,Rutscher-Leuchte,1039
7622,LED Kinderwagenlampe,1039
7623,Kopflampe,1039
7624,LED Blinklicht,1039
7625,LED-Warndreieck,1039
7626,Smartphone,1040
7627,Klapphandy,1040
7628,Seniorenhandy,1040
7629,Handy,1040
7630,Mobile,1041
7631,Modellbausatz,1042
7632,Modelleisenbahn-Werkzeug,1043
7633,Modelleisenbahn-Schranke,1043
7634,Modelleisenbahn-Prellbock,1043
7635,Modelleisenbahn-Brücke,1043
7636,Modelleisenbahn-Signal,1043
7637,Modelleisenbahn-Fertiggelände,1043
7638,Modelleisenbahn-Streumaterial,1043
7639,Modelleisenbahn-Übergang,1043
7640,Modelleisenbahn-Hochbahn,1043
7641,Modelleisenbahn-Weichenantriebe,1043
7642,Modelleisenbahn-Baustelle,1043
7643,Modelleisenbahn-Stecker,1043
7644,Modelleisenbahn-Haus,1043
7645,Modelleisenbahn-Grasfasern,1043
7646,Modelleisenbahn-Gebäude,1043
7647,Modelleisenbahn-Spielunterlage,1043
7648,Modelleisenbahn-Schaumflocken,1043
7649,Modelleisenbahn-Geländematte,1043
7650,Modelleisenbahn-Straße,1043
7651,Modelleisenbahn-Fahrregler,1043
7652,Modelleisenbahn-Moosschaum,1043
7653,Modelleisenbahn-Verkehrszeichen,1043
7654,Modelleisenbahn-Busch,1043
7655,Modelleisenbahn-Baum,1043
7656,Modelleisenbahn-Tunnel,1043
7657,Modelleisenbahn-Stellpult,1043
7658,Modelleisenbahn-Kreuzung,1043
7659,Dampflokomotive,1044
7660,Kesselwagen,1044
7661,Personenzug-Dampflokomotive,1044
7662,Diesellokomotive,1044
7663,Güterwagen,1044
7664,Modelleisenbahn Startpaket,1044
7665,Elektrolokomotive,1044
7666,Personenwagen,1044
7667,Tenderlokomotive,1044
7668,Modelleisenbahn-Set,1045
7669,Spielzeugeisenbahn-Set,1045
7670,Modellmotorrad,1046
7671,Modellauto,1046
7672,Sammlerauto,1046
7673,Modellbus,1046
7674,Modellboot,1046
7675,Modellhubschrauber,1046
7676,Modellflugzeug,1046
7677,Modelltraktor,1046
7678,Modellierwerkzeug,1047
7679,Modem,1048
7680,Moderationskoffer,1049
7681,Nickituch,1050
7682,Kopftuch,1050
7683,Pareo,1050
7684,Kummerbund,1050
7685,Loop,1050
7686,Halstuch,1050
7687,Modeschal,1050
7688,Plisseeschal,1050
7689,Seidentuch,1050
7690,Stillschal,1050
7691,Einstecktuch,1050
7692,Taschentuch,1050
7693,Chiffontuch,1050
7694,Dreieckstuch,1050
7695,Turban-Tuch,1050
7696,Pashmina,1050
7697,Kaschmirschal,1050
7698,XXL-Schal,1050
7699,Seidenschal,1050
7700,Fransentuch,1050
7701,Multifunktionstuch,1050
7702,Bandana,1050
7703,Turban,1050
7704,Strickschal,1050
7705,Modetuch,1050
7706,Karotuch,1050
7707,Wollschal,1050
7708,Fleeceschal,1050
7709,Schal,1050
7710,Curved-OLED-Monitor,1051
7711,Curved-Gaming-Monitor,1051
7712,Portabler Monitor,1051
7713,Drohnen-Monitor,1051
7714,Smart Monitor,1051
7715,LED-Monitor,1051
7716,LCD-Monitor,1051
7717,Ergo Monitor,1051
7718,Gaming-LED-Monitor,1051
7719,TFT-Monitor,1051
7720,Curved-Gaming-OLED-Monitor,1051
7721,OLED-Monitor,1051
7722,Curved-Gaming-LED-Monitor,1051
7723,Curved-LED-Monitor,1051
7724,Gaming-Monitor,1051
7725,Handy-Ersatz Display,1051
7726,Smart Board,1051
7727,Montageklemme,1052
7728,Fahrradreifenheber,1052
7729,Kurbelwellen-Drehwerkzeug,1052
7730,Bördelgerät,1052
7731,Montage-Kit,1052
7732,Demontagewerkzeug,1052
7733,Verlegeset,1052
7734,Montagewerkzeug,1052
7735,Montageanker,1053
7736,Fahrrad-Montageständer,1054
7737,Rad-Zentrierständer,1054
7738,Motivstanzer,1055
7739,Bordürenstanzer,1055
7740,Langarmstanzer,1055
7741,Ministanzer,1055
7742,Eckstanzer,1055
7743,Lochstanzer,1055
7744,Silhouettenstanzer,1055
7745,Locher,1055
7746,Elektromotorhacke,1056
7747,Benzinmotorhacke,1056
7748,Akku-Motorhacke,1056
7749,Motorhalterung,1057
7750,Spielcenter,1058
7751,Motorikschleife,1058
7752,Demenz-Handmuff,1058
7753,Motorikwürfel,1058
7754,Motorikbrett,1058
7755,Klopfbank,1058
