id,attribute_id,value
214886,83105,Fairtrade Cotton
214887,83105,Global Recycled Standard
214888,83105,GoodWeave™
214889,83105,GOTS made with organic materials
214890,83105,GOTS made with organic materials (in Umstellung)
214891,83105,GOTS organic
214892,83105,GOTS organic (in Umstellung)
214893,83105,Grüner Knopf
214894,83105,GUT-Prodis-Label®
214895,83105,Leather Working Group
214896,83105,LENZING™ ECOVERO™
214897,83105,MADE IN GREEN by OEKO-TEX®
214898,83105,NATRUE
214899,83105,Naturland
214900,83105,NATURLEDER IVN zertifiziert BEST
214901,83105,NATURTEXTIL IVN zertifiziert BEST
214902,83105,Nordic Swan Ecolabel
214903,83105,OCS 100 (in Umstellung)
214904,83105,OCS blended (in Umstellung)
214905,83105,OEKO-TEX® ORGANIC COTTON
214906,83105,Organic Content Standard 100
214907,83105,Organic Content Standard blended
214908,83105,Recycelter Kunststoff (Hartwaren)
214909,83105,Recyceltes Material
214910,83105,Recycled Claim Standard 100
214911,83105,Recycled Claim Standard blended
214912,83105,Regenerativ angebaute Materialien
214913,83105,Regenerative Cotton Standard®
214914,83105,Responsible Down Standard
214915,83105,Responsible Wool Standard
214916,83105,Schnell nachwachsende Rohstoffe
214917,83105,Spinnova
214918,83105,TENCEL™ Lyocell
214919,83105,TENCEL™ Modal
214920,83105,TENCEL™ x REFIBRA™ Technologie
214921,83105,The Good Cashmere Standard®
214922,83105,Unterstützt Cotton made in Africa
214923,83105,Viskose aus verbesserter Rohstoffbeschaffung
214924,83105,Wolle aus artgerechter Tierhaltung
214925,83106,Entfällt
214926,83106,GHS01: Explodierende Bombe
214927,83106,GHS02: Flamme
214928,83106,GHS03: Flamme über Kreis
214929,83106,GHS04: Gasflasche
214930,83106,GHS05: Ätzwirkung
214931,83106,GHS06: Totenkopf mit gekreuzten Knochen
214932,83106,GHS07: Ausrufezeichen
214933,83106,GHS08: Gesundheitsgefahr
214934,83106,GHS09: Umwelt
214935,83106,Produkt fällt nicht unter die CLP-Verordnung.
214936,83107,Produkt fällt nicht unter die Gefahrgutvorschriften.
214937,83107,Produkt fällt unter die Gefahrgutvorschriften.
214938,83138,BDIH-Kontrollierte Naturkosmetik
214939,83138,Bio-Baumwolle
214940,83138,Bio-Baumwolle in Umstellung
214941,83138,Bioland
214942,83138,Blauer Engel
214943,83138,bluesign® PRODUCT
214944,83138,CertiPUR
214945,83138,circular.fashion Designkriterien
214946,83138,Cotton made in Africa INSIDE
214947,83138,Cradle to Cradle Certified™ BRONZE
214948,83138,Cradle to Cradle Certified™ GOLD
214949,83138,Cradle to Cradle Certified™ PLATINUM
214950,83138,Cradle to Cradle Certified™ SILVER
214951,83138,Daunen/Federn aus artgerechter Tierhaltung
214952,83138,Downpass
214953,83138,ECOCERT
214954,83138,EU-Bio-Logo
214955,83138,EU Ecolabel
214956,83138,Fairtrade Cotton
214957,83138,Global Recycled Standard
214958,83138,GoodWeave™
214959,83138,GOTS made with organic materials
214960,83138,GOTS made with organic materials (in Umstellung)
214961,83138,GOTS organic
214962,83138,GOTS organic (in Umstellung)
214963,83138,Grüner Knopf
214964,83138,GUT-Prodis-Label®
214965,83138,Leather Working Group
214966,83138,LENZING™ ECOVERO™
214967,83138,MADE IN GREEN by OEKO-TEX®
214968,83138,NATRUE
214969,83138,Naturland
214970,83138,NATURLEDER IVN zertifiziert BEST
214971,83138,NATURTEXTIL IVN zertifiziert BEST
214972,83138,Nordic Swan Ecolabel
214973,83138,OCS 100 (in Umstellung)
214974,83138,OCS blended (in Umstellung)
214975,83138,OEKO-TEX® ORGANIC COTTON
214976,83138,Organic Content Standard 100
214977,83138,Organic Content Standard blended
214978,83138,Recycelter Kunststoff (Hartwaren)
214979,83138,Recyceltes Material
214980,83138,Recycled Claim Standard 100
214981,83138,Recycled Claim Standard blended
214982,83138,Regenerativ angebaute Materialien
214983,83138,Regenerative Cotton Standard®
214984,83138,Responsible Down Standard
214985,83138,Responsible Wool Standard
214986,83138,Schnell nachwachsende Rohstoffe
214987,83138,Spinnova
214988,83138,TENCEL™ Lyocell
214989,83138,TENCEL™ Modal
214990,83138,TENCEL™ x REFIBRA™ Technologie
214991,83138,The Good Cashmere Standard®
214992,83138,Unterstützt Cotton made in Africa
214993,83138,Viskose aus verbesserter Rohstoffbeschaffung
214994,83138,Wolle aus artgerechter Tierhaltung
214995,83142,lila
214996,83142,gelb
214997,83142,natur
214998,83142,schwarz
214999,83142,grün
215000,83142,silberfarben
215001,83142,transparent
215002,83142,grau
215003,83142,blau
215004,83142,braun
215005,83142,orange
215006,83142,weiß
215007,83142,goldfarben
215008,83142,rot
215009,83142,bunt
215010,83142,rosa
215011,83144,3 Jahre auf die Beschichtung
215012,83144,3 Jahre nach Registrierung über die Website
215013,83145,"0,25"
215014,83145,"0,5"
215015,83145,"0,75"
215016,83145,1
215017,83145,"1,5"
215018,83145,10
215019,83145,11
215020,83145,12
215021,83145,13
215022,83145,14
215023,83145,15
215024,83145,16
215025,83145,17
215026,83145,18
215027,83145,19
215028,83145,2
215029,83145,"2,5"
215030,83145,20
215031,83145,21
215032,83145,22
215033,83145,23
215034,83145,24
215035,83145,25
215036,83145,26
215037,83145,27
215038,83145,28
215039,83145,29
215040,83145,3
215041,83145,30
215042,83145,4
215043,83145,5
215044,83145,6
215045,83145,7
215046,83145,8
215047,83145,9
215048,83150,BARF
215049,83150,Ergänzungsfutter
215050,83150,Ersatzmilch
215051,83150,Frostfutter
215052,83150,Hauptfutter
215053,83150,Kraftfutter
215054,83150,Nahrungsergänzungsmittel
215055,83150,Nassfutter
215056,83150,Snack
215057,83150,Trockenfutter
215058,83157,Aktiv & Sport
215059,83157,Beruhigung
215060,83157,Freigänger
215061,83157,Gelenke & Knochen
215062,83157,Haarballen
215063,83157,Harnstein & Urinary
215064,83157,Haut & Fell
215065,83157,Hyperallergen
215066,83157,Kastriert & Sterilisiert
215067,83157,Magen & Darm
215068,83157,Mineralien
215069,83157,Sensitiv & Allergiker
215070,83157,Stärkung
215071,83157,Trächtigkeit
215072,83157,Übergewicht
215073,83157,Vitalität
215074,83157,Vitamine
215075,83157,Zahnpflege
215076,83162,Alleinfuttermittel
215077,83162,Einzelfuttermittel
215078,83162,Ergänzungsfuttermittel
215079,83199,BDIH-Kontrollierte Naturkosmetik
215080,83199,Bio-Baumwolle
215081,83199,Bio-Baumwolle in Umstellung
215082,83199,Bioland
215083,83199,Blauer Engel
215084,83199,bluesign® PRODUCT
215085,83199,CertiPUR
215086,83199,circular.fashion Designkriterien
215087,83199,Cotton made in Africa INSIDE
215088,83199,Cradle to Cradle Certified™ BRONZE
215089,83199,Cradle to Cradle Certified™ GOLD
215090,83199,Cradle to Cradle Certified™ PLATINUM
215091,83199,Cradle to Cradle Certified™ SILVER
215092,83199,Daunen/Federn aus artgerechter Tierhaltung
215093,83199,Downpass
215094,83199,ECOCERT
215095,83199,EU-Bio-Logo
215096,83199,EU Ecolabel
215097,83199,Fairtrade Cotton
215098,83199,Global Recycled Standard
215099,83199,GoodWeave™
215100,83199,GOTS made with organic materials
215101,83199,GOTS made with organic materials (in Umstellung)
215102,83199,GOTS organic
215103,83199,GOTS organic (in Umstellung)
215104,83199,Grüner Knopf
215105,83199,GUT-Prodis-Label®
215106,83199,Leather Working Group
215107,83199,LENZING™ ECOVERO™
215108,83199,MADE IN GREEN by OEKO-TEX®
215109,83199,NATRUE
215110,83199,Naturland
215111,83199,NATURLEDER IVN zertifiziert BEST
215112,83199,NATURTEXTIL IVN zertifiziert BEST
215113,83199,Nordic Swan Ecolabel
215114,83199,OCS 100 (in Umstellung)
215115,83199,OCS blended (in Umstellung)
215116,83199,OEKO-TEX® ORGANIC COTTON
215117,83199,Organic Content Standard 100
215118,83199,Organic Content Standard blended
215119,83199,Recycelter Kunststoff (Hartwaren)
215120,83199,Recyceltes Material
215121,83199,Recycled Claim Standard 100
215122,83199,Recycled Claim Standard blended
215123,83199,Regenerativ angebaute Materialien
215124,83199,Regenerative Cotton Standard®
215125,83199,Responsible Down Standard
215126,83199,Responsible Wool Standard
215127,83199,Schnell nachwachsende Rohstoffe
215128,83199,Spinnova
215129,83199,TENCEL™ Lyocell
215130,83199,TENCEL™ Modal
215131,83199,TENCEL™ x REFIBRA™ Technologie
215132,83199,The Good Cashmere Standard®
215133,83199,Unterstützt Cotton made in Africa
215134,83199,Viskose aus verbesserter Rohstoffbeschaffung
215135,83199,Wolle aus artgerechter Tierhaltung
215136,83222,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
215137,83222,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215138,83222,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215139,83222,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215140,83222,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215141,83222,"Großgeräte, die in privaten Haushalten genutzt werden können."
215142,83222,"Kleingeräte, die in privaten Haushalten genutzt werden können."
215143,83222,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215144,83222,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215145,83222,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
215146,83222,Produkt fällt nicht unter das ElektroG.
215147,83222,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215148,83222,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215149,83222,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215150,83222,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
215151,83222,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
215152,83222,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
215153,83222,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
215154,83223,Elektrofahrzeugbatterie
215155,83223,Gerätebatterie
215156,83223,Industriebatterie
215157,83223,LV-Batterie
215158,83223,Produkt fällt nicht unter die BattVO.
215159,83223,Starterbatterie
215160,83227,Produkt fällt nicht unter die Gefahrgutvorschriften.
215161,83227,Produkt fällt unter die Gefahrgutvorschriften.
215162,83232,3 Jahre auf die Beschichtung
215163,83232,3 Jahre nach Registrierung über die Website
215164,83233,"0,25"
215165,83233,"0,5"
215166,83233,"0,75"
215167,83233,1
215168,83233,"1,5"
215169,83233,10
215170,83233,11
215171,83233,12
215172,83233,13
215173,83233,14
215174,83233,15
215175,83233,16
215176,83233,17
215177,83233,18
215178,83233,19
215179,83233,2
215180,83233,"2,5"
215181,83233,20
215182,83233,21
215183,83233,22
215184,83233,23
215185,83233,24
215186,83233,25
215187,83233,26
215188,83233,27
215189,83233,28
215190,83233,29
215191,83233,3
215192,83233,30
215193,83233,4
215194,83233,5
215195,83233,6
215196,83233,7
215197,83233,8
215198,83233,9
215199,83246,lila
215200,83246,gelb
215201,83246,natur
215202,83246,schwarz
215203,83246,grün
215204,83246,silberfarben
215205,83246,transparent
215206,83246,grau
215207,83246,blau
215208,83246,braun
215209,83246,orange
215210,83246,weiß
215211,83246,goldfarben
215212,83246,rot
215213,83246,bunt
215214,83246,rosa
215215,83248,BDIH-Kontrollierte Naturkosmetik
215216,83248,Bio-Baumwolle
215217,83248,Bio-Baumwolle in Umstellung
215218,83248,Bioland
215219,83248,Blauer Engel
215220,83248,bluesign® PRODUCT
215221,83248,CertiPUR
215222,83248,circular.fashion Designkriterien
215223,83248,Cotton made in Africa INSIDE
215224,83248,Cradle to Cradle Certified™ BRONZE
215225,83248,Cradle to Cradle Certified™ GOLD
215226,83248,Cradle to Cradle Certified™ PLATINUM
215227,83248,Cradle to Cradle Certified™ SILVER
215228,83248,Daunen/Federn aus artgerechter Tierhaltung
215229,83248,Downpass
215230,83248,ECOCERT
215231,83248,EU-Bio-Logo
215232,83248,EU Ecolabel
215233,83248,Fairtrade Cotton
215234,83248,Global Recycled Standard
215235,83248,GoodWeave™
215236,83248,GOTS made with organic materials
215237,83248,GOTS made with organic materials (in Umstellung)
215238,83248,GOTS organic
215239,83248,GOTS organic (in Umstellung)
215240,83248,Grüner Knopf
215241,83248,GUT-Prodis-Label®
215242,83248,Leather Working Group
215243,83248,LENZING™ ECOVERO™
215244,83248,MADE IN GREEN by OEKO-TEX®
215245,83248,NATRUE
215246,83248,Naturland
215247,83248,NATURLEDER IVN zertifiziert BEST
215248,83248,NATURTEXTIL IVN zertifiziert BEST
215249,83248,Nordic Swan Ecolabel
215250,83248,OCS 100 (in Umstellung)
215251,83248,OCS blended (in Umstellung)
215252,83248,OEKO-TEX® ORGANIC COTTON
215253,83248,Organic Content Standard 100
215254,83248,Organic Content Standard blended
215255,83248,Recycelter Kunststoff (Hartwaren)
215256,83248,Recyceltes Material
215257,83248,Recycled Claim Standard 100
215258,83248,Recycled Claim Standard blended
215259,83248,Regenerativ angebaute Materialien
215260,83248,Regenerative Cotton Standard®
215261,83248,Responsible Down Standard
215262,83248,Responsible Wool Standard
215263,83248,Schnell nachwachsende Rohstoffe
215264,83248,Spinnova
215265,83248,TENCEL™ Lyocell
215266,83248,TENCEL™ Modal
215267,83248,TENCEL™ x REFIBRA™ Technologie
215268,83248,The Good Cashmere Standard®
215269,83248,Unterstützt Cotton made in Africa
215270,83248,Viskose aus verbesserter Rohstoffbeschaffung
215271,83248,Wolle aus artgerechter Tierhaltung
215272,83273,lila
215273,83273,gelb
215274,83273,natur
215275,83273,schwarz
215276,83273,grün
215277,83273,silberfarben
215278,83273,transparent
215279,83273,grau
215280,83273,blau
215281,83273,braun
215282,83273,orange
215283,83273,weiß
215284,83273,goldfarben
215285,83273,rot
215286,83273,bunt
215287,83273,rosa
215288,83275,BDIH-Kontrollierte Naturkosmetik
215289,83275,Bio-Baumwolle
215290,83275,Bio-Baumwolle in Umstellung
215291,83275,Bioland
215292,83275,Blauer Engel
215293,83275,bluesign® PRODUCT
215294,83275,CertiPUR
215295,83275,circular.fashion Designkriterien
215296,83275,Cotton made in Africa INSIDE
215297,83275,Cradle to Cradle Certified™ BRONZE
215298,83275,Cradle to Cradle Certified™ GOLD
215299,83275,Cradle to Cradle Certified™ PLATINUM
215300,83275,Cradle to Cradle Certified™ SILVER
215301,83275,Daunen/Federn aus artgerechter Tierhaltung
215302,83275,Downpass
215303,83275,ECOCERT
215304,83275,EU-Bio-Logo
215305,83275,EU Ecolabel
215306,83275,Fairtrade Cotton
215307,83275,Global Recycled Standard
215308,83275,GoodWeave™
215309,83275,GOTS made with organic materials
215310,83275,GOTS made with organic materials (in Umstellung)
215311,83275,GOTS organic
215312,83275,GOTS organic (in Umstellung)
215313,83275,Grüner Knopf
215314,83275,GUT-Prodis-Label®
215315,83275,Leather Working Group
215316,83275,LENZING™ ECOVERO™
215317,83275,MADE IN GREEN by OEKO-TEX®
215318,83275,NATRUE
215319,83275,Naturland
215320,83275,NATURLEDER IVN zertifiziert BEST
215321,83275,NATURTEXTIL IVN zertifiziert BEST
215322,83275,Nordic Swan Ecolabel
215323,83275,OCS 100 (in Umstellung)
215324,83275,OCS blended (in Umstellung)
215325,83275,OEKO-TEX® ORGANIC COTTON
215326,83275,Organic Content Standard 100
215327,83275,Organic Content Standard blended
215328,83275,Recycelter Kunststoff (Hartwaren)
215329,83275,Recyceltes Material
215330,83275,Recycled Claim Standard 100
215331,83275,Recycled Claim Standard blended
215332,83275,Regenerativ angebaute Materialien
215333,83275,Regenerative Cotton Standard®
215334,83275,Responsible Down Standard
215335,83275,Responsible Wool Standard
215336,83275,Schnell nachwachsende Rohstoffe
215337,83275,Spinnova
215338,83275,TENCEL™ Lyocell
215339,83275,TENCEL™ Modal
215340,83275,TENCEL™ x REFIBRA™ Technologie
215341,83275,The Good Cashmere Standard®
215342,83275,Unterstützt Cotton made in Africa
215343,83275,Viskose aus verbesserter Rohstoffbeschaffung
215344,83275,Wolle aus artgerechter Tierhaltung
215345,83306,lila
215346,83306,gelb
215347,83306,natur
215348,83306,schwarz
215349,83306,grün
215350,83306,silberfarben
215351,83306,transparent
215352,83306,grau
215353,83306,blau
215354,83306,braun
215355,83306,orange
215356,83306,weiß
215357,83306,goldfarben
215358,83306,rot
215359,83306,bunt
215360,83306,rosa
215361,83318,BDIH-Kontrollierte Naturkosmetik
215362,83318,Bio-Baumwolle
215363,83318,Bio-Baumwolle in Umstellung
215364,83318,Bioland
215365,83318,Blauer Engel
215366,83318,bluesign® PRODUCT
215367,83318,CertiPUR
215368,83318,circular.fashion Designkriterien
215369,83318,Cotton made in Africa INSIDE
215370,83318,Cradle to Cradle Certified™ BRONZE
215371,83318,Cradle to Cradle Certified™ GOLD
215372,83318,Cradle to Cradle Certified™ PLATINUM
215373,83318,Cradle to Cradle Certified™ SILVER
215374,83318,Daunen/Federn aus artgerechter Tierhaltung
215375,83318,Downpass
215376,83318,ECOCERT
215377,83318,EU-Bio-Logo
215378,83318,EU Ecolabel
215379,83318,Fairtrade Cotton
215380,83318,Global Recycled Standard
215381,83318,GoodWeave™
215382,83318,GOTS made with organic materials
215383,83318,GOTS made with organic materials (in Umstellung)
215384,83318,GOTS organic
215385,83318,GOTS organic (in Umstellung)
215386,83318,Grüner Knopf
215387,83318,GUT-Prodis-Label®
215388,83318,Leather Working Group
215389,83318,LENZING™ ECOVERO™
215390,83318,MADE IN GREEN by OEKO-TEX®
215391,83318,NATRUE
215392,83318,Naturland
215393,83318,NATURLEDER IVN zertifiziert BEST
215394,83318,NATURTEXTIL IVN zertifiziert BEST
215395,83318,Nordic Swan Ecolabel
215396,83318,OCS 100 (in Umstellung)
215397,83318,OCS blended (in Umstellung)
215398,83318,OEKO-TEX® ORGANIC COTTON
215399,83318,Organic Content Standard 100
215400,83318,Organic Content Standard blended
215401,83318,Recycelter Kunststoff (Hartwaren)
215402,83318,Recyceltes Material
215403,83318,Recycled Claim Standard 100
215404,83318,Recycled Claim Standard blended
215405,83318,Regenerativ angebaute Materialien
215406,83318,Regenerative Cotton Standard®
215407,83318,Responsible Down Standard
215408,83318,Responsible Wool Standard
215409,83318,Schnell nachwachsende Rohstoffe
215410,83318,Spinnova
215411,83318,TENCEL™ Lyocell
215412,83318,TENCEL™ Modal
215413,83318,TENCEL™ x REFIBRA™ Technologie
215414,83318,The Good Cashmere Standard®
215415,83318,Unterstützt Cotton made in Africa
215416,83318,Viskose aus verbesserter Rohstoffbeschaffung
215417,83318,Wolle aus artgerechter Tierhaltung
215418,83319,Elektrofahrzeugbatterie
215419,83319,Gerätebatterie
215420,83319,Industriebatterie
215421,83319,LV-Batterie
215422,83319,Produkt fällt nicht unter die BattVO.
215423,83319,Starterbatterie
215424,83321,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
215425,83321,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215426,83321,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
215427,83321,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215428,83321,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215429,83321,"Großgeräte, die in privaten Haushalten genutzt werden können."
215430,83321,"Kleingeräte, die in privaten Haushalten genutzt werden können."
215431,83321,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215432,83321,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215433,83321,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
215434,83321,Produkt fällt nicht unter das ElektroG.
215435,83321,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
215436,83321,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
215437,83321,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
215438,83321,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
215439,83321,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
215440,83321,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
215441,83321,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
215442,83324,Produkt fällt nicht unter die Gefahrgutvorschriften.
215443,83324,Produkt fällt unter die Gefahrgutvorschriften.
215444,83342,männlich
215445,83342,neutral
215446,83342,weiblich
215447,83344,lila
215448,83344,gelb
215449,83344,natur
215450,83344,schwarz
215451,83344,grün
215452,83344,silberfarben
215453,83344,transparent
215454,83344,grau
215455,83344,blau
215456,83344,braun
215457,83344,orange
215458,83344,weiß
215459,83344,goldfarben
215460,83344,rot
215461,83344,bunt
215462,83344,rosa
215463,83346,3 Jahre auf die Beschichtung
215464,83346,3 Jahre nach Registrierung über die Website
215465,83347,"0,25"
215466,83347,"0,5"
215467,83347,"0,75"
215468,83347,1
215469,83347,"1,5"
215470,83347,10
215471,83347,11
215472,83347,12
215473,83347,13
215474,83347,14
215475,83347,15
215476,83347,16
215477,83347,17
215478,83347,18
215479,83347,19
215480,83347,2
215481,83347,"2,5"
215482,83347,20
215483,83347,21
215484,83347,22
215485,83347,23
215486,83347,24
215487,83347,25
215488,83347,26
215489,83347,27
215490,83347,28
215491,83347,29
215492,83347,3
215493,83347,30
215494,83347,4
215495,83347,5
215496,83347,6
215497,83347,7
215498,83347,8
215499,83347,9
215500,83350,BDIH-Kontrollierte Naturkosmetik
215501,83350,Bio-Baumwolle
215502,83350,Bio-Baumwolle in Umstellung
215503,83350,Bioland
215504,83350,Blauer Engel
215505,83350,bluesign® PRODUCT
215506,83350,CertiPUR
215507,83350,circular.fashion Designkriterien
215508,83350,Cotton made in Africa INSIDE
215509,83350,Cradle to Cradle Certified™ BRONZE
215510,83350,Cradle to Cradle Certified™ GOLD
215511,83350,Cradle to Cradle Certified™ PLATINUM
215512,83350,Cradle to Cradle Certified™ SILVER
215513,83350,Daunen/Federn aus artgerechter Tierhaltung
215514,83350,Downpass
215515,83350,ECOCERT
215516,83350,EU-Bio-Logo
215517,83350,EU Ecolabel
215518,83350,Fairtrade Cotton
215519,83350,Global Recycled Standard
215520,83350,GoodWeave™
215521,83350,GOTS made with organic materials
215522,83350,GOTS made with organic materials (in Umstellung)
215523,83350,GOTS organic
215524,83350,GOTS organic (in Umstellung)
215525,83350,Grüner Knopf
215526,83350,GUT-Prodis-Label®
215527,83350,Leather Working Group
215528,83350,LENZING™ ECOVERO™
215529,83350,MADE IN GREEN by OEKO-TEX®
215530,83350,NATRUE
215531,83350,Naturland
215532,83350,NATURLEDER IVN zertifiziert BEST
215533,83350,NATURTEXTIL IVN zertifiziert BEST
215534,83350,Nordic Swan Ecolabel
215535,83350,OCS 100 (in Umstellung)
215536,83350,OCS blended (in Umstellung)
215537,83350,OEKO-TEX® ORGANIC COTTON
215538,83350,Organic Content Standard 100
215539,83350,Organic Content Standard blended
215540,83350,Recycelter Kunststoff (Hartwaren)
215541,83350,Recyceltes Material
215542,83350,Recycled Claim Standard 100
215543,83350,Recycled Claim Standard blended
215544,83350,Regenerativ angebaute Materialien
215545,83350,Regenerative Cotton Standard®
215546,83350,Responsible Down Standard
215547,83350,Responsible Wool Standard
215548,83350,Schnell nachwachsende Rohstoffe
215549,83350,Spinnova
215550,83350,TENCEL™ Lyocell
215551,83350,TENCEL™ Modal
215552,83350,TENCEL™ x REFIBRA™ Technologie
215553,83350,The Good Cashmere Standard®
215554,83350,Unterstützt Cotton made in Africa
215555,83350,Viskose aus verbesserter Rohstoffbeschaffung
215556,83350,Wolle aus artgerechter Tierhaltung
215557,83369,lila
215558,83369,gelb
215559,83369,natur
215560,83369,schwarz
215561,83369,grün
215562,83369,silberfarben
215563,83369,transparent
215564,83369,grau
215565,83369,blau
215566,83369,braun
215567,83369,orange
215568,83369,weiß
215569,83369,goldfarben
215570,83369,rot
215571,83369,bunt
215572,83369,rosa
215573,83371,3 Jahre auf die Beschichtung
215574,83371,3 Jahre nach Registrierung über die Website
215575,83372,"0,25"
215576,83372,"0,5"
215577,83372,"0,75"
215578,83372,1
215579,83372,"1,5"
215580,83372,10
215581,83372,11
215582,83372,12
215583,83372,13
215584,83372,14
215585,83372,15
215586,83372,16
215587,83372,17
215588,83372,18
215589,83372,19
215590,83372,2
215591,83372,"2,5"
215592,83372,20
215593,83372,21
215594,83372,22
215595,83372,23
215596,83372,24
215597,83372,25
215598,83372,26
215599,83372,27
215600,83372,28
215601,83372,29
215602,83372,3
215603,83372,30
215604,83372,4
215605,83372,5
215606,83372,6
215607,83372,7
215608,83372,8
215609,83372,9
215610,83375,BDIH-Kontrollierte Naturkosmetik
215611,83375,Bio-Baumwolle
215612,83375,Bio-Baumwolle in Umstellung
215613,83375,Bioland
215614,83375,Blauer Engel
215615,83375,bluesign® PRODUCT
215616,83375,CertiPUR
215617,83375,circular.fashion Designkriterien
215618,83375,Cotton made in Africa INSIDE
215619,83375,Cradle to Cradle Certified™ BRONZE
215620,83375,Cradle to Cradle Certified™ GOLD
215621,83375,Cradle to Cradle Certified™ PLATINUM
215622,83375,Cradle to Cradle Certified™ SILVER
215623,83375,Daunen/Federn aus artgerechter Tierhaltung
215624,83375,Downpass
215625,83375,ECOCERT
215626,83375,EU-Bio-Logo
215627,83375,EU Ecolabel
215628,83375,Fairtrade Cotton
215629,83375,Global Recycled Standard
215630,83375,GoodWeave™
215631,83375,GOTS made with organic materials
215632,83375,GOTS made with organic materials (in Umstellung)
215633,83375,GOTS organic
215634,83375,GOTS organic (in Umstellung)
215635,83375,Grüner Knopf
215636,83375,GUT-Prodis-Label®
215637,83375,Leather Working Group
215638,83375,LENZING™ ECOVERO™
215639,83375,MADE IN GREEN by OEKO-TEX®
215640,83375,NATRUE
215641,83375,Naturland
215642,83375,NATURLEDER IVN zertifiziert BEST
215643,83375,NATURTEXTIL IVN zertifiziert BEST
215644,83375,Nordic Swan Ecolabel
215645,83375,OCS 100 (in Umstellung)
215646,83375,OCS blended (in Umstellung)
215647,83375,OEKO-TEX® ORGANIC COTTON
215648,83375,Organic Content Standard 100
215649,83375,Organic Content Standard blended
215650,83375,Recycelter Kunststoff (Hartwaren)
215651,83375,Recyceltes Material
215652,83375,Recycled Claim Standard 100
215653,83375,Recycled Claim Standard blended
215654,83375,Regenerativ angebaute Materialien
215655,83375,Regenerative Cotton Standard®
215656,83375,Responsible Down Standard
215657,83375,Responsible Wool Standard
215658,83375,Schnell nachwachsende Rohstoffe
215659,83375,Spinnova
215660,83375,TENCEL™ Lyocell
215661,83375,TENCEL™ Modal
215662,83375,TENCEL™ x REFIBRA™ Technologie
215663,83375,The Good Cashmere Standard®
215664,83375,Unterstützt Cotton made in Africa
215665,83375,Viskose aus verbesserter Rohstoffbeschaffung
215666,83375,Wolle aus artgerechter Tierhaltung
215667,83387,lila
215668,83387,gelb
215669,83387,natur
215670,83387,schwarz
215671,83387,grün
215672,83387,silberfarben
215673,83387,transparent
215674,83387,grau
215675,83387,blau
215676,83387,braun
215677,83387,orange
215678,83387,weiß
215679,83387,goldfarben
215680,83387,rot
215681,83387,bunt
215682,83387,rosa
215683,83392,BDIH-Kontrollierte Naturkosmetik
215684,83392,Bio-Baumwolle
215685,83392,Bio-Baumwolle in Umstellung
215686,83392,Bioland
215687,83392,Blauer Engel
215688,83392,bluesign® PRODUCT
215689,83392,CertiPUR
215690,83392,circular.fashion Designkriterien
215691,83392,Cotton made in Africa INSIDE
215692,83392,Cradle to Cradle Certified™ BRONZE
215693,83392,Cradle to Cradle Certified™ GOLD
215694,83392,Cradle to Cradle Certified™ PLATINUM
215695,83392,Cradle to Cradle Certified™ SILVER
215696,83392,Daunen/Federn aus artgerechter Tierhaltung
215697,83392,Downpass
215698,83392,ECOCERT
215699,83392,EU-Bio-Logo
215700,83392,EU Ecolabel
