id,group_id,name,type,description,multi_value,relevance,unit
49000,1005,Anzahl Vibrationsmotoren,INTEGER,"",f,LOW,St.
49001,1005,Anzahl Massageköpfe,INTEGER,"",f,LOW,St.
49002,1005,Anzahl Massagezonen,INTEGER,"",f,LOW,St.
49003,1005,Anzahl Massageprogramme,INTEGER,"",f,LOW,St.
49004,1005,Anzahl Intensitätsstufen,INTEGER,"",f,LOW,""
49005,1005,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
49006,1005,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49007,1005,Technologie,STRING,"",t,LOW,""
49008,1005,Bluetooth-Version,STRING,"",f,LOW,""
49009,1005,Netzwerkstandard,STRING,"",t,LOW,""
49010,1005,Kompatible Apps,STRING,"Listen Sie komma-getrennt auf, welche Apps mit Ihrem Artikel kompatibel sind. Beispiele: ""Homematic IP App"", ""Magenta SmartHome App""",t,LOW,""
49011,1005,Art Stromversorgung,STRING,"",t,HIGH,""
49012,1005,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
49013,1005,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
49014,1005,Typ Netzstecker,STRING,Wählen Sie den am Produkt verwendeten Netzstecker aus der Liste aus. Diese Information wird zur Einsatzsteuerung und Kundeninformation verwendet.,f,LOW,""
49015,1005,Spannung,STRING,Bei Stromversorgung über Stromkabel,t,LOW,V
49016,1005,Frequenz,STRING,"",f,LOW,Hz
49017,1005,Leistung,FLOAT,Bei Betrieb über Stromkabel,f,LOW,W
49018,1005,Akkukapazität,FLOAT,"Die Kapazität der verbauten Akkus wird nicht nur zur Information der Kunden benötigt, sondern ist auch in der Logistik von Gefahrstoffen (dazu gehören auch Akkus) eine wichtige Information.",f,LOW,mAh
49019,1005,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
49020,1005,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,LOW,V
49021,1005,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
49022,1005,Lieferzustand Batterien / Akkus,STRING,"Geben sie bitte an, ob sich Akkus oder Batteries im Gerät oder in der Verpackung befinden bzw. diese festverbaut sind.",t,LOW,""
49023,1005,Höhe,FLOAT,Höhe,f,LOW,cm
49024,1005,Breite,FLOAT,Breite,f,HIGH,cm
49025,1005,Tiefe,FLOAT,Tiefe,f,LOW,cm
49026,1005,Gewicht,FLOAT,Gewicht,f,LOW,g
49027,1005,Farbe,STRING,Farbe,f,HIGH,""
49028,1005,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
49029,1005,Material,STRING,Material,f,HIGH,""
49030,1005,Materialeigenschaften,STRING,"",t,HIGH,""
49031,1005,Hinweise,STRING,Hinweise,t,LOW,""
49032,1005,Pflegehinweise,STRING,Pflegehinweise,t,LOW,""
49033,1005,Lieferumfang,STRING,"",t,LOW,""
49034,1005,Herstellergarantie,INTEGER,"",f,LOW,Jahre
49035,1005,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49036,1005,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49037,1005,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49038,1005,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49039,1005,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49040,1005,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
49041,1005,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49042,1005,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49043,1005,Batterieart laut BattVO,STRING,Art der Batterie nach Batterieverordnung 2023,f,LOW,""
49044,1005,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
49045,1005,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
49046,1005,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
49047,1005,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,HIGH,""
49048,1005,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
49049,1005,Größe,STRING,"Beschreibt die Größenbezeichnung bei unterschiedlichen Varianten wie zb. smal, medium, large",f,LOW,""
49050,1006,Passend für,STRING,Passend für,t,HIGH,""
49051,1006,Lieferumfang,STRING,"",t,LOW,""
49052,1006,Funktionen,STRING,Beschreibt die Funktionen des Produkts,f,HIGH,""
49053,1006,Sportart,STRING,"",t,HIGH,""
49054,1006,Anzahl Teile,INTEGER,Anzahl Teile,f,LOW,St.
49055,1006,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,HIGH,""
49056,1006,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
49057,1006,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,HIGH,""
49058,1006,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
49059,1006,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49060,1006,Material,STRING,Material,f,HIGH,""
49061,1006,Oberflächenbeschichtung,STRING,"",f,LOW,""
49062,1006,Materialstärke,FLOAT,Stärke der Blätter bei Fühlerlehren,f,LOW,mm
49063,1006,Farbe,STRING,Farbe,f,HIGH,""
49064,1006,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
49065,1006,Durchmesser,FLOAT,"",f,LOW,cm
49066,1006,Höhe maximal,FLOAT,"",f,LOW,cm
49067,1006,Höhe minimal,FLOAT,"",f,LOW,cm
49068,1006,Gewicht,FLOAT,Gewicht,f,LOW,kg
49069,1006,Länge Seil maximal,FLOAT,"",f,LOW,m
49070,1006,Höhe,FLOAT,Höhe,f,HIGH,cm
49071,1006,Hinweis Maßangaben,STRING,"",f,LOW,""
49072,1006,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49073,1006,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49074,1006,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49075,1006,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49076,1006,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49077,1006,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49078,1006,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49079,1006,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
49080,1006,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
49081,1006,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
49082,1006,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
49083,1006,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
49084,1006,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
49085,1006,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
49086,1006,Art Stromversorgung,STRING,"",t,HIGH,""
49087,1006,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
49088,1006,Kabellänge,FLOAT,Länge des Stromkabels,f,LOW,m
49089,1006,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
49090,1006,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,LOW,V
49091,1006,Leistung maximal,FLOAT,Leistung bei Betrieb über Kabel,f,LOW,W
49092,1006,Spannung,STRING,Bei Stromversorgung über Stromkabel,t,LOW,V
49093,1006,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
49094,1007,Top-Features,STRING,"",t,LOW,""
49095,1007,Anzahl Federn (bei einem Federkernmaß von 100 x 200 cm),INTEGER,"",f,LOW,""
49096,1007,Schlafposition,STRING,"",t,HIGH,""
49097,1007,Anzahl Liegezonen,STRING,"",f,LOW,""
49098,1007,Ausführung,STRING,"",f,HIGH,""
49099,1007,Härtegrad,STRING,"",f,HIGH,""
49100,1007,Körpergewicht von,INTEGER,"",f,LOW,kg
49101,1007,Körpergewicht bis,INTEGER,"",f,HIGH,kg
49102,1007,Härtegrad (Matratze 2),STRING,"",f,HIGH,""
49103,1007,Körpergewicht von (Matratze 2),INTEGER,"",f,LOW,kg
49104,1007,Körpergewicht bis (Matratze 2),INTEGER,"",f,LOW,kg
49105,1007,Anzahl Matratzenkerne,INTEGER,"",f,LOW,""
49106,1007,Altersgruppe,STRING,"Gibt an, für welche Altersgruppe Ihr Produkt (besonders) geeignet ist. Siehe auch Merkmal 'Geschlecht'.",t,LOW,""
49107,1007,Farbe,STRING,Farbe,f,LOW,""
49108,1007,Raumgewicht (RG) gesamt,INTEGER,"",f,LOW,kg/m³
49109,1007,Anzahl Griffschlaufen,INTEGER,"",f,LOW,St.
49110,1007,Allergikerinformation,STRING,"",f,LOW,""
49111,1007,Klimaregulierung,STRING,"",f,LOW,""
49112,1007,Eigenschaften Matratze,STRING,"",t,LOW,""
49113,1007,Eigenschaften Matratzenbezug,STRING,"",t,LOW,""
49114,1007,Breite,FLOAT,Breite,f,HIGH,cm
49115,1007,Länge,FLOAT,Länge,f,HIGH,cm
49116,1007,Höhe,FLOAT,Höhe,f,HIGH,cm
49117,1007,Gewicht,FLOAT,Gewicht,f,LOW,kg
49118,1007,Art Bezug,STRING,"",f,LOW,""
49119,1007,Art Bezug oben,STRING,"",t,LOW,""
49120,1007,Art Bezug unten,STRING,"",t,LOW,""
49121,1007,Details Matratzenbezug,STRING,"",t,LOW,""
49122,1007,Materialzusammensetzung,STRING,Zusammensetzung der verschiedenen Materialien eines textilen Produktes auf Basis des Textilkennzeichnungsgesetzes. Die Angaben müssen mit denen am Produkt übereinstimmen.,f,LOW,""
49123,1007,Pflegehinweise,STRING,Pflegehinweise,t,LOW,""
49124,1007,Kernaufbau,STRING,"",t,LOW,""
49125,1007,Testsiegel,STRING,"Hinweise auf Ergebnisse von Warentests. Beispiele: ""Der Bezug wurde auf Hautfreundlichkeit ... vom Institut Wessling (Reg.-Nr. xxx) getestet."", ""Hohenstein: Schlafkomfortnoten Warmes Klima 1,7 gut; Kaltes Klima 1,0 sehr gut (Prüfnummer xxx)""",t,LOW,""
49126,1007,Besondere Hinweise,STRING,"",t,LOW,""
49127,1007,OEKO-TEX® Standard 100 Zertifikatsnummer,STRING,Dieses Merkmal darf von Otto Lieferanten nicht gepflegt werden!,f,LOW,""
49128,1007,Auszeichnungen,STRING,"",t,LOW,""
49129,1007,Garantie (Kern),INTEGER,"",f,LOW,Jahr(e)
49130,1007,Herstellungsland,STRING,"",f,LOW,""
49131,1007,Anzahl Teile,INTEGER,Anzahl Teile,f,HIGH,St.
49132,1007,Lieferung,STRING,"",f,LOW,""
49133,1007,Auslieferung,STRING,"",f,LOW,""
49134,1007,Schaumfarbehinweis,STRING,"",f,LOW,""
49135,1007,Lattenrosthinweis,STRING,"",f,LOW,""
49136,1007,Hinweis Rückgabe,STRING,"",f,LOW,""
49137,1007,Matratzenkernhinweis,STRING,"",f,LOW,""
49138,1007,Visco-elastische Schäume,STRING,"",f,LOW,""
49139,1007,Markeninformationen,STRING,"Wenn erwünscht, geben Sie hier einen kurzen Text (ca. 300 Zeichen) ein, der die Marke Ihres Produktes werblich beschreibt. Beachten Sie: Verwenden Sie pro Marke jeweils den gleichen Text.",t,LOW,""
49140,1007,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
49141,1007,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
49142,1007,Qualitätssiegel,STRING,"",t,LOW,""
49143,1007,Herstellergarantie,STRING,"",f,LOW,""
49144,1007,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
49145,1007,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
49146,1007,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
49147,1007,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
49148,1007,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
49149,1007,Anlässe,STRING,"Nur angeben, wenn das Produkt explizit zu einem bestimmten Anlass passt.",t,LOW,""
49150,1007,Geschlecht,STRING,Geschlecht,f,LOW,""
49151,1007,Grundfarbe,STRING,Grundfarbe,f,LOW,""
49152,1007,Wohnraum,STRING,"",t,MEDIUM,""
49153,1007,Wohnstil,STRING,"",t,HIGH,""
49154,1007,Zielgruppe,STRING,Zielgruppe,t,HIGH,""
49155,1007,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,LOW,""
49156,1007,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
49157,1007,Set-Typ,STRING,Set-Typ,f,LOW,""
49158,1007,Material Matratzenbezug oben,STRING,"",t,LOW,""
49159,1007,Material Matratzenbezug unten,STRING,"",t,LOW,""
49160,1007,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49161,1007,Lizenznummer Global Recycled Standard,STRING,"",f,LOW,""
49162,1007,Lizenznummer GOTS made with organic materials,STRING,"",f,LOW,""
49163,1007,Lizenznummer GOTS organic,STRING,"",f,LOW,""
49164,1007,Lizenznummer NATURTEXTIL IVN zertifiziert BEST,STRING,"",f,LOW,""
49165,1007,Lizenznummer Organic Content Standard 100,STRING,"",f,LOW,""
49166,1007,Lizenznummer Organic Content Standard blended,STRING,"",f,LOW,""
49167,1007,Lizenznummer Recycled Claim Standard 100,STRING,"",f,LOW,""
49168,1007,Lizenznummer Recycled Claim Standard blended,STRING,"",f,LOW,""
49169,1007,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49170,1008,Top-Features,STRING,"",t,LOW,""
49171,1008,Anzahl Matratzen,INTEGER,"",f,LOW,St.
49172,1008,Länge Matratze,INTEGER,"",f,LOW,cm
49173,1008,Breite Matratze,INTEGER,"",f,LOW,cm
49174,1008,Höhe Matratzen,FLOAT,"",f,LOW,cm
49175,1008,Altersgruppe,STRING,"Gibt an, für welche Altersgruppe Ihr Produkt (besonders) geeignet ist.",f,LOW,""
49176,1008,Härtegrad,STRING,"",f,HIGH,""
49177,1008,Körpergewicht von,INTEGER,"",f,LOW,kg
49178,1008,Körpergewicht bis,INTEGER,"",f,HIGH,kg
49179,1008,Schlafposition,STRING,"",t,HIGH,""
49180,1008,Anzahl Liegezonen Matratze,STRING,"",f,LOW,""
49181,1008,Anzahl Federn (bei einem Federkernmaß von 100 x 200 cm),INTEGER,"",f,LOW,""
49182,1008,Schaumfarbe,STRING,"",t,LOW,""
49183,1008,Anzahl Matratzenkerne,INTEGER,"",f,LOW,""
49184,1008,Kernaufbau,STRING,"",f,LOW,""
49185,1008,Garantie (Kern),INTEGER,"",f,LOW,Jahr(e)
49186,1008,Matratzenkernhinweis,STRING,"",f,LOW,""
49187,1008,Härtegrad (Matratze 2),STRING,"",f,LOW,""
49188,1008,Körpergewicht von (Matratze 2),INTEGER,"",f,LOW,kg
49189,1008,Körpergewicht bis (Matratze 2),INTEGER,"",f,LOW,kg
49190,1008,Art Bezug,STRING,"",f,LOW,""
49191,1008,Art Bezug oben,STRING,"",t,LOW,""
49192,1008,Art Bezug unten,STRING,"",t,LOW,""
49193,1008,Eigenschaften Matratzenbezug,STRING,"",t,LOW,""
49194,1008,Details Matratzenbezug,STRING,"",t,LOW,""
49195,1008,Materialzusammensetzung,STRING,Zusammensetzung der verschiedenen Materialien eines textilen Produktes auf Basis des Textilkennzeichnungsgesetzes. Die Angaben müssen mit denen am Produkt übereinstimmen.,f,HIGH,""
49196,1008,Anzahl Griffschlaufen,INTEGER,"",f,LOW,St.
49197,1008,Eigenschaften Matratze,STRING,"",t,LOW,""
49198,1008,Allergikerinformation,STRING,"",f,LOW,""
49199,1008,Anzahl Lattenroste,INTEGER,"",f,LOW,St.
49200,1008,Art des Lattenrosts,STRING,"",f,LOW,""
49201,1008,Länge Lattenrost,FLOAT,"",f,LOW,cm
49202,1008,Breite Lattenrost,FLOAT,"",f,LOW,cm
49203,1008,Höhe Lattenrost,FLOAT,"",f,LOW,cm
49204,1008,Anzahl Leisten,INTEGER,"",f,LOW,St.
49205,1008,Anordnung Leisten,STRING,"",f,LOW,""
49206,1008,Anzahl Liegezonen Lattenrost,STRING,"",f,LOW,""
49207,1008,Material Leisten,STRING,"",t,LOW,""
49208,1008,Oberflächenbehandlung Leisten,STRING,"",t,LOW,""
49209,1008,Anzahl Tellermodule,INTEGER,"",f,LOW,""
49210,1008,Material Kappen,STRING,"",f,LOW,""
49211,1008,Material Rahmen,STRING,"",f,HIGH,""
49212,1008,Oberflächenbehandlung Rahmen,STRING,"",t,LOW,""
49213,1008,Max. Belastbarkeit,FLOAT,"",f,LOW,kg
49214,1008,Farbe,STRING,Farbe,f,HIGH,""
49215,1008,Qualitätsstufe,STRING,"",f,LOW,""
49216,1008,Ausstattung Lattenrost,STRING,"",t,LOW,""
49217,1008,Eigenschaft Lattenrost,STRING,"",t,LOW,""
49218,1008,Funktion Bettkasten,STRING,"",f,LOW,""
49219,1008,Verstellbarkeit Kopfteil,STRING,"",f,LOW,""
49220,1008,Verstellbarkeit Fußteil,STRING,"",f,LOW,""
49221,1008,Regulierung Härtegrad,STRING,"",f,LOW,""
49222,1008,Art der Fernbedienung,STRING,"",t,LOW,""
49223,1008,Geeignet für,STRING,"",t,LOW,""
49224,1008,Anzahl Motoren,INTEGER,"",f,LOW,""
49225,1008,Max. Leistungsaufnahme,FLOAT,"",f,LOW,W
49226,1008,Art Stromversorgung,STRING,"",t,LOW,""
49227,1008,Leistung maximal,FLOAT,Leistung bei Betrieb über Kabel,f,LOW,W
49228,1008,Spannung,STRING,Bei Stromversorgung über Stromkabel,t,LOW,V
49229,1008,Typ Netzstecker,STRING,Wählen Sie den am Produkt verwendeten Netzstecker aus der Liste aus. Diese Information wird zur Einsatzsteuerung und Kundeninformation verwendet.,f,LOW,""
49230,1008,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
49231,1008,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
49232,1008,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
49233,1008,Akkukapazität,STRING,"Gibt an, wie viel Strom eine Batterie im Laufe einer Stunde liefern kann.",f,LOW,mAh
49234,1008,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
49235,1008,Spannung Akku,STRING,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,LOW,V
49236,1008,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
49237,1008,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
49238,1008,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
49239,1008,Batterieart laut BattVO,STRING,Art der Batterie nach Batterieverordnung 2023,f,LOW,""
49240,1008,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
49241,1008,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
49242,1008,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
49243,1008,Länge,FLOAT,Länge,f,HIGH,cm
49244,1008,Breite,FLOAT,Breite,f,HIGH,cm
49245,1008,Höhe,FLOAT,Höhe,f,HIGH,cm
49246,1008,Gewicht,FLOAT,Gewicht,f,LOW,kg
49247,1008,Hinweis Gesamthöhe,STRING,"",f,LOW,""
49248,1008,Benötigte Bodenfreiheit,INTEGER,"",f,LOW,cm
49249,1008,Kabellänge Fernbedienung,FLOAT,"",f,LOW,m
49250,1008,Kabellänge zwischen Motor und Steckdose,FLOAT,"",f,LOW,m
49251,1008,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
49252,1008,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
49253,1008,Lizenznummer Global Recycled Standard,STRING,"",f,LOW,""
49254,1008,Lizenznummer GOTS made with organic materials,STRING,"",f,LOW,""
49255,1008,Lizenznummer GOTS organic,STRING,"",f,LOW,""
49256,1008,Lizenznummer NATURLEDER IVN zertifiziert,STRING,"",f,LOW,""
49257,1008,Lizenznummer NATURTEXTIL IVN zertifiziert BEST,STRING,"",f,LOW,""
49258,1008,Lizenznummer Organic Content Standard 100,STRING,"",f,LOW,""
49259,1008,Lizenznummer Organic Content Standard blended,STRING,"",f,LOW,""
49260,1008,Lizenznummer Recycled Claim Standard 100,STRING,"",f,LOW,""
49261,1008,Lizenznummer Recycled Claim Standard blended,STRING,"",f,LOW,""
49262,1008,Lizenznummer Responsible Down Standard,STRING,"",f,LOW,""
