id,group_id,attribute_id
9064,1097,53790
9065,1097,53791
9066,1097,53792
9067,1097,53794
9068,1097,53798
9069,1097,53800
9070,1097,53807
9071,1097,53814
9072,1097,53815
9073,1098,53836
9074,1098,53846
9075,1098,53848
9076,1098,53849
9077,1098,53850
9078,1098,53861
9079,1098,53873
9080,1098,53874
9081,1099,53881
9082,1099,53882
9083,1099,53885
9084,1100,53929
9085,1100,53937
9086,1100,53938
9087,1100,53946
9088,1100,53947
9089,1100,53948
9090,1100,53950
9091,1100,53952
9092,1101,53977
9093,1101,53978
9094,1101,53979
9095,1101,53980
9096,1101,53983
9097,1101,53984
9098,1102,53995
9099,1102,54018
9100,1102,54019
9101,1102,54031
9102,1102,54034
9103,1102,54035
9104,1102,54036
9105,1102,54038
9106,1102,54040
9107,1103,54069
9108,1103,54070
9109,1103,54071
9110,1103,54077
9111,1103,54083
9112,1103,54084
9113,1103,54086
9114,1103,54087
9115,1103,54089
9116,1104,54113
9117,1104,54115
9118,1104,54117
9119,1104,54118
9120,1104,54119
9121,1104,54135
9122,1105,54152
9123,1105,54154
9124,1105,54159
9125,1105,54160
9126,1105,54162
9127,1105,54163
9128,1105,54164
9129,1106,54177
9130,1106,54187
9131,1106,54188
9132,1106,54189
9133,1106,54191
9134,1107,54204
9135,1107,54205
9136,1107,54207
9137,1107,54208
9138,1107,54209
9139,1107,54210
9140,1107,54213
9141,1107,54215
9142,1108,54245
9143,1108,54250
9144,1108,54251
9145,1108,54253
9146,1108,54254
9147,1108,54261
9148,1108,54262
9149,1109,54291
9150,1109,54292
9151,1109,54293
9152,1109,54294
9153,1109,54295
9154,1109,54303
9155,1109,54311
9156,1109,54352
9157,1109,54396
9158,1109,54400
9159,1109,54410
9160,1110,54440
9161,1110,54445
9162,1110,54446
9163,1110,54448
9164,1110,54449
9165,1110,54451
9166,1110,54452
9167,1110,54457
9168,1110,54459
9169,1110,54463
9170,1110,54475
9171,1111,54493
9172,1111,54500
9173,1111,54510
9174,1111,54511
9175,1112,54530
9176,1112,54531
9177,1112,54545
9178,1112,54548
9179,1112,54553
9180,1112,54563
9181,1112,54566
9182,1113,54593
9183,1113,54594
9184,1113,54595
9185,1113,54596
9186,1113,54598
9187,1113,54599
9188,1113,54607
9189,1114,54619
9190,1114,54623
9191,1114,54624
9192,1114,54625
9193,1114,54627
9194,1114,54634
9195,1114,54638
9196,1115,54659
9197,1115,54661
9198,1115,54665
9199,1115,54667
9200,1115,54668
9201,1115,54669
9202,1115,54675
9203,1115,54685
9204,1116,54686
9205,1116,54687
9206,1116,54701
9207,1116,54704
9208,1116,54705
9209,1116,54706
9210,1117,54738
9211,1117,54743
9212,1117,54744
9213,1117,54745
9214,1117,54772
9215,1117,54812
9216,1118,54820
9217,1118,54826
9218,1118,54828
9219,1118,54829
9220,1118,54833
9221,1119,54843
9222,1119,54844
9223,1119,54845
9224,1119,54846
9225,1119,54847
9226,1119,54848
9227,1119,54873
9228,1119,54876
9229,1120,54887
9230,1120,54888
9231,1120,54901
9232,1121,54913
9233,1121,54918
9234,1121,54919
9235,1121,54920
9236,1121,54921
9237,1121,54922
9238,1121,54924
9239,1122,54942
9240,1122,54943
9241,1122,54945
9242,1122,54946
9243,1122,54947
9244,1122,54948
9245,1122,54957
9246,1123,54962
9247,1123,54963
9248,1123,54965
9249,1123,54966
9250,1123,54967
9251,1123,54968
9252,1123,54977
9253,1124,54988
9254,1124,55010
9255,1124,55011
9256,1124,55012
9257,1124,55013
9258,1124,55015
9259,1124,55029
9260,1124,55031
9261,1125,55043
9262,1125,55051
9263,1125,55057
9264,1125,55059
9265,1125,55060
9266,1125,55061
9267,1125,55062
9268,1126,55071
9269,1126,55073
9270,1126,55079
9271,1126,55081
9272,1126,55082
9273,1126,55083
9274,1127,55100
9275,1127,55101
9276,1127,55102
9277,1127,55103
9278,1127,55112
9279,1127,55117
9280,1128,55130
9281,1128,55131
9282,1128,55133
9283,1128,55134
9284,1128,55135
9285,1128,55140
9286,1128,55146
9287,1128,55148
9288,1129,55150
9289,1129,55152
9290,1129,55154
9291,1129,55160
9292,1129,55161
9293,1129,55165
9294,1129,55166
9295,1129,55168
9296,1130,55180
9297,1130,55186
9298,1130,55187
9299,1130,55188
9300,1130,55190
9301,1130,55192
9302,1130,55203
9303,1130,55213
9304,1131,55224
9305,1131,55230
9306,1131,55231
9307,1131,55233
9308,1131,55241
9309,1131,55257
9310,1131,55285
9311,1131,55288
9312,1132,55298
9313,1132,55299
9314,1132,55300
9315,1132,55301
9316,1132,55302
9317,1132,55304
9318,1132,55305
9319,1132,55308
9320,1132,55310
9321,1133,55318
9322,1133,55319
9323,1133,55321
9324,1133,55322
9325,1133,55323
9326,1133,55324
9327,1133,55332
9328,1134,55338
9329,1134,55339
9330,1134,55342
9331,1134,55343
9332,1134,55344
9333,1134,55345
9334,1134,55351
9335,1134,55360
9336,1134,55363
9337,1135,55380
9338,1135,55381
9339,1135,55383
9340,1135,55384
9341,1135,55386
9342,1135,55388
9343,1135,55389
9344,1135,55407
9345,1135,55414
9346,1135,55415
9347,1136,55423
9348,1136,55427
9349,1136,55431
9350,1136,55454
9351,1136,55505
9352,1136,55514
9353,1137,55519
9354,1137,55526
9355,1137,55532
9356,1137,55533
9357,1137,55534
9358,1137,55535
9359,1137,55556
9360,1137,55557
9361,1138,55569
9362,1138,55576
9363,1138,55577
9364,1138,55578
9365,1138,55580
9366,1138,55581
9367,1138,55582
9368,1138,55583
9369,1139,55600
9370,1139,55605
9371,1139,55610
9372,1139,55612
9373,1139,55613
9374,1139,55614
9375,1139,55616
9376,1139,55617
9377,1140,55636
9378,1140,55639
9379,1140,55640
9380,1140,55641
9381,1140,55648
9382,1140,55652
9383,1140,55653
9384,1140,55661
9385,1141,55678
9386,1141,55693
9387,1141,55694
9388,1141,55695
9389,1141,55696
9390,1141,55699
9391,1142,55716
9392,1142,55718
9393,1142,55719
9394,1142,55720
9395,1142,55721
9396,1142,55726
9397,1142,55738
9398,1142,55739
9399,1142,55740
9400,1142,55767
9401,1143,55775
9402,1143,55783
9403,1143,55785
9404,1143,55787
9405,1143,55788
9406,1143,55789
9407,1143,55790
9408,1143,55791
9409,1143,55798
9410,1144,55809
9411,1144,55812
9412,1144,55815
9413,1144,55816
9414,1144,55820
9415,1144,55828
9416,1144,55838
9417,1144,55839
9418,1144,55851
9419,1144,55852
9420,1144,55854
9421,1144,55855
9422,1145,55857
9423,1145,55865
9424,1145,55866
9425,1145,55867
9426,1145,55868
9427,1146,55876
9428,1146,55880
9429,1146,55881
9430,1146,55889
9431,1146,55890
9432,1146,55891
9433,1146,55893
9434,1146,55895
9435,1147,55914
9436,1147,55919
9437,1147,55920
9438,1147,55921
9439,1147,55924
9440,1147,55930
9441,1147,55931
9442,1147,55932
9443,1148,55955
9444,1148,55958
9445,1148,55959
9446,1148,55961
9447,1148,55992
9448,1148,55993
9449,1149,56009
9450,1149,56010
9451,1149,56012
9452,1149,56014
9453,1149,56015
9454,1149,56016
9455,1150,56042
9456,1150,56058
9457,1150,56059
9458,1150,56061
9459,1150,56063
9460,1150,56066
9461,1150,56067
9462,1150,56082
9463,1150,56084
9464,1150,56085
9465,1150,56087
9466,1150,56088
9467,1150,56095
9468,1150,56097
9469,1151,56128
9470,1151,56140
9471,1151,56141
9472,1151,56142
9473,1151,56143
9474,1151,56147
9475,1151,56148
9476,1151,56150
9477,1151,56151
9478,1152,56178
9479,1152,56186
9480,1152,56187
9481,1152,56188
9482,1152,56190
9483,1152,56199
9484,1153,56206
9485,1153,56208
9486,1153,56216
9487,1153,56220
9488,1153,56221
9489,1153,56222
9490,1153,56224
9491,1153,56225
9492,1153,56226
9493,1153,56227
9494,1153,56233
9495,1154,56248
9496,1154,56249
9497,1154,56252
9498,1154,56258
9499,1154,56259
9500,1154,56260
9501,1155,56272
9502,1155,56276
9503,1155,56295
9504,1155,56297
9505,1155,56300
9506,1155,56301
9507,1155,56302
9508,1155,56308
9509,1155,56327
9510,1156,56333
9511,1156,56335
9512,1156,56341
9513,1156,56345
9514,1157,56384
9515,1157,56385
9516,1157,56395
9517,1157,56400
9518,1157,56406
9519,1157,56407
9520,1157,56408
9521,1157,56409
9522,1158,56430
9523,1158,56437
9524,1158,56438
9525,1158,56439
9526,1158,56441
9527,1158,56442
9528,1158,56444
9529,1159,56455
9530,1159,56462
9531,1159,56464
9532,1159,56465
9533,1159,56466
9534,1159,56467
9535,1159,56468
9536,1160,56482
9537,1160,56489
9538,1160,56490
9539,1160,56491
9540,1160,56494
9541,1160,56514
9542,1161,56534
9543,1161,56535
9544,1161,56537
9545,1162,56545
9546,1162,56546
9547,1162,56547
9548,1162,56554
9549,1162,56561
9550,1162,56563
9551,1163,56576
9552,1163,56580
9553,1163,56586
9554,1163,56587
9555,1163,56588
9556,1163,56593
9557,1163,56604
9558,1163,56607
9559,1164,56611
9560,1164,56612
9561,1164,56613
9562,1164,56620
9563,1164,56625
9564,1164,56626
9565,1164,56628
9566,1164,56629
9567,1164,56630
9568,1164,56631
9569,1164,56632
9570,1164,56633
9571,1164,56637
9572,1164,56641
9573,1164,56663
9574,1164,56664
9575,1165,56692
9576,1166,56710
9577,1166,56711
9578,1166,56712
9579,1166,56713
9580,1166,56716
9581,1166,56717
9582,1166,56718
9583,1167,56744
9584,1167,56749
9585,1167,56750
9586,1167,56751
9587,1167,56753
9588,1167,56754
9589,1167,56756
9590,1167,56759
9591,1167,56780
9592,1167,56782
9593,1168,56784
9594,1168,56791
9595,1168,56792
9596,1168,56794
9597,1168,56802
9598,1168,56817
9599,1168,56836
9600,1168,56839
9601,1169,56845
9602,1169,56846
9603,1169,56848
9604,1169,56849
9605,1169,56850
9606,1169,56851
9607,1169,56858
9608,1170,56865
9609,1170,56871
9610,1170,56872
9611,1170,56873
9612,1170,56875
9613,1170,56877
9614,1170,56878
9615,1171,56893
9616,1171,56897
9617,1171,56901
9618,1171,56903
9619,1171,56904
9620,1171,56905
9621,1171,56915
9622,1171,56924
9623,1172,56930
9624,1172,56931
9625,1172,56933
9626,1172,56942
9627,1173,56954
9628,1173,56960
9629,1173,56981
9630,1173,56988
9631,1173,56989
9632,1173,56990
9633,1173,56991
9634,1174,57016
9635,1174,57022
9636,1174,57023
9637,1174,57025
9638,1174,57026
9639,1174,57027
9640,1174,57028
9641,1175,57051
9642,1175,57056
9643,1175,57058
9644,1175,57059
9645,1175,57060
9646,1175,57061
9647,1175,57062
9648,1175,57067
9649,1175,57084
9650,1176,57092
9651,1176,57153
9652,1176,57157
9653,1176,57162
9654,1176,57163
9655,1176,57164
9656,1176,57174
9657,1176,57181
9658,1176,57182
9659,1177,57197
9660,1177,57198
9661,1177,57199
9662,1177,57200
9663,1177,57202
9664,1177,57203
9665,1177,57204
9666,1177,57209
9667,1177,57212
9668,1177,57213
9669,1178,57253
9670,1178,57254
9671,1178,57255
9672,1178,57256
9673,1178,57257
9674,1178,57259
9675,1178,57261
9676,1178,57269
9677,1179,57280
9678,1179,57281
9679,1179,57282
9680,1179,57283
9681,1179,57286
9682,1179,57287
9683,1179,57288
9684,1179,57291
9685,1179,57292
9686,1179,57311
9687,1179,57312
9688,1179,57323
9689,1179,57334
9690,1179,57340
9691,1180,57357
9692,1180,57358
9693,1180,57360
9694,1180,57361
9695,1180,57362
9696,1180,57363
9697,1180,57366
9698,1181,57380
9699,1181,57383
9700,1181,57389
9701,1181,57390
9702,1181,57391
9703,1181,57393
9704,1181,57394
9705,1181,57398
9706,1181,57400
9707,1181,57441
9708,1181,57445
9709,1182,57447
9710,1182,57453
9711,1182,57459
9712,1182,57460
9713,1182,57461
9714,1182,57465
9715,1182,57479
9716,1182,57490
9717,1182,57491
9718,1182,57493
9719,1183,57516
9720,1183,57517
9721,1183,57520
9722,1183,57526
9723,1183,57527
9724,1183,57528
9725,1183,57530
9726,1184,57536
9727,1184,57548
9728,1184,57549
9729,1184,57550
9730,1184,57556
9731,1184,57557
9732,1185,57574
9733,1185,57584
9734,1185,57585
9735,1185,57586
9736,1185,57588
9737,1185,57594
9738,1185,57595
9739,1185,57596
9740,1185,57603
9741,1185,57605
9742,1185,57606
9743,1185,57607
9744,1185,57608
9745,1185,57609
9746,1185,57611
9747,1185,57638
9748,1185,57639
9749,1186,57663
9750,1186,57673
9751,1186,57686
9752,1186,57689
9753,1186,57692
9754,1186,57698
9755,1186,57702
9756,1186,57710
9757,1186,57717
9758,1186,57729
9759,1186,57732
9760,1186,57734
9761,1186,57737
9762,1186,57738
9763,1186,57739
9764,1186,57740
9765,1186,57744
9766,1186,57753
9767,1186,57755
9768,1186,57757
9769,1186,57760
9770,1187,57800
9771,1187,57806
9772,1187,57807
9773,1187,57809
9774,1187,57810
9775,1187,57812
9776,1187,57813
9777,1188,57823
9778,1188,57824
9779,1188,57827
9780,1188,57833
9781,1188,57881
9782,1188,57882
9783,1188,57884
9784,1188,57887
9785,1188,57888
9786,1188,57889
9787,1189,57900
9788,1189,57906
9789,1189,57907
9790,1189,57908
9791,1189,57910
9792,1189,57916
9793,1189,57919
9794,1190,57944
9795,1190,57958
9796,1190,57959
9797,1190,57965
9798,1190,57966
9799,1190,57967
9800,1190,57970
9801,1190,57972
9802,1190,57983
9803,1191,57995
9804,1191,57998
9805,1191,57999
9806,1191,58004
9807,1191,58008
9808,1191,58010
9809,1191,58011
9810,1191,58012
9811,1191,58013
9812,1191,58026
9813,1192,58029
9814,1192,58040
9815,1192,58041
9816,1192,58043
9817,1192,58045
9818,1192,58049
9819,1192,58054
9820,1192,58057
9821,1192,58061
9822,1192,58087
9823,1192,58088
9824,1193,58116
9825,1193,58127
9826,1193,58133
9827,1193,58134
9828,1193,58136
9829,1193,58137
9830,1193,58138
9831,1194,58153
9832,1194,58156
9833,1194,58157
9834,1194,58163
9835,1194,58164
9836,1194,58166
9837,1194,58167
9838,1194,58169
9839,1194,58170
9840,1194,58174
9841,1195,58184
9842,1195,58190
9843,1195,58191
9844,1195,58192
9845,1195,58195
9846,1195,58196
9847,1195,58197
9848,1195,58198
9849,1196,58218
9850,1196,58227
9851,1196,58228
9852,1196,58229
9853,1196,58231
9854,1196,58232
9855,1196,58233
9856,1196,58243
9857,1196,58248
9858,1196,58251
9859,1196,58253
9860,1197,58279
9861,1197,58293
9862,1197,58295
9863,1198,58307
9864,1198,58308
9865,1198,58310
9866,1198,58311
9867,1198,58312
9868,1198,58314
9869,1198,58319
9870,1199,58325
9871,1199,58331
9872,1199,58344
9873,1199,58370
9874,1199,58396
9875,1199,58397
9876,1199,58402
9877,1199,58403
9878,1199,58404
9879,1200,58406
9880,1200,58412
9881,1200,58413
9882,1200,58414
9883,1200,58416
9884,1200,58425
9885,1200,58432
9886,1201,58459
9887,1201,58460
9888,1201,58461
9889,1201,58462
9890,1201,58463
9891,1201,58465
9892,1201,58467
9893,1201,58473
9894,1202,58481
9895,1202,58484
9896,1202,58485
9897,1202,58489
9898,1202,58490
9899,1202,58492
9900,1202,58493
9901,1202,58500
9902,1202,58501
9903,1202,58509
9904,1202,58510
9905,1202,58514
9906,1203,58521
9907,1203,58525
9908,1203,58529
9909,1203,58545
9910,1203,58595
9911,1203,58596
9912,1203,58609
9913,1203,58619
9914,1204,58638
9915,1204,58651
9916,1204,58665
9917,1204,58667
9918,1204,58668
9919,1204,58669
9920,1204,58670
9921,1204,58677
9922,1204,58694
9923,1204,58705
9924,1204,58710
9925,1205,58733
9926,1205,58734
9927,1205,58743
9928,1205,58745
9929,1205,58746
9930,1205,58747
9931,1205,58752
9932,1205,58755
9933,1205,58779
9934,1205,58783
9935,1206,58798
9936,1206,58799
9937,1206,58801
9938,1206,58803
9939,1206,58805
9940,1206,58812
9941,1206,58813
9942,1206,58814
9943,1206,58815
9944,1206,58816
9945,1206,58832
9946,1207,58848
9947,1207,58849
9948,1207,58850
9949,1207,58854
9950,1207,58859
9951,1207,58888
9952,1207,58891
9953,1207,58900
9954,1208,58918
9955,1208,58923
9956,1208,58926
9957,1208,58941
9958,1209,58946
9959,1209,58949
9960,1209,58955
9961,1209,58956
9962,1209,58957
9963,1209,58966
9964,1209,58967
9965,1209,58968
9966,1209,58971
9967,1209,58972
9968,1210,59012
9969,1210,59016
9970,1210,59023
9971,1211,59056
9972,1211,59060
9973,1211,59062
9974,1211,59065
9975,1211,59073
9976,1211,59074
9977,1211,59075
9978,1211,59096
9979,1211,59097
9980,1212,59110
9981,1212,59111
9982,1212,59117
9983,1212,59134
9984,1212,59140
9985,1212,59141
9986,1212,59142
9987,1212,59147
9988,1212,59148
9989,1213,59170
9990,1213,59175
9991,1213,59177
9992,1213,59182
9993,1213,59184
9994,1213,59185
9995,1213,59186
9996,1213,59187
9997,1213,59189
9998,1214,59212
9999,1214,59217
10000,1214,59218
10001,1214,59220
10002,1214,59221
10003,1214,59222
10004,1214,59223
10005,1214,59232
10006,1215,59250
10007,1215,59251
10008,1215,59252
10009,1215,59254
10010,1215,59255
10011,1215,59256
10012,1215,59259
10013,1215,59267
10014,1215,59287
10015,1215,59288
10016,1215,59299
10017,1215,59301
10018,1216,59317
10019,1216,59324
10020,1216,59325
10021,1216,59326
10022,1216,59327
10023,1216,59329
10024,1216,59331
10025,1217,59352
10026,1217,59363
10027,1217,59405
10028,1217,59407
10029,1217,59408
10030,1217,59409
10031,1217,59441
10032,1217,59442
10033,1217,59457
10034,1218,59463
10035,1218,59466
10036,1218,59472
10037,1218,59479
10038,1218,59482
10039,1219,59486
10040,1219,59492
10041,1219,59493
10042,1219,59494
10043,1219,59497
10044,1219,59498
10045,1219,59499
10046,1220,59513
10047,1220,59519
10048,1220,59522
10049,1220,59532
10050,1220,59537
10051,1220,59542
10052,1220,59543
10053,1220,59544
10054,1220,59558
10055,1221,59572
10056,1221,59588
10057,1221,59595
10058,1221,59596
10059,1221,59597
10060,1222,59626
10061,1222,59627
10062,1222,59629
10063,1222,59630
10064,1222,59631
10065,1222,59632
10066,1222,59639
10067,1223,59664
10068,1223,59670
10069,1223,59711
10070,1223,59712
10071,1223,59716
10072,1223,59717
10073,1223,59718
10074,1223,59726
10075,1224,59754
10076,1224,59762
10077,1224,59763
10078,1224,59764
10079,1224,59765
10080,1225,59776
10081,1225,59778
10082,1225,59779
10083,1225,59786
10084,1225,59787
10085,1225,59789
10086,1225,59790
10087,1226,59819
10088,1226,59824
10089,1226,59825
10090,1226,59826
10091,1226,59827
10092,1226,59828
10093,1226,59831
10094,1226,59834
10095,1226,59836
10096,1226,59842
10097,1226,59843
10098,1226,59844
10099,1226,59869
10100,1226,59872
10101,1227,59903
10102,1227,59904
10103,1227,59907
10104,1227,59908
10105,1227,59909
10106,1227,59910
10107,1227,59912
10108,1227,59913
10109,1227,59917
10110,1228,59933
10111,1228,59939
10112,1228,59940
10113,1228,59941
10114,1228,59942
10115,1228,59945
10116,1228,59946
10117,1228,59947
10118,1229,59979
10119,1229,59981
10120,1229,59982
10121,1229,59983
10122,1229,60009
10123,1229,60010
10124,1229,60017
10125,1230,60046
10126,1230,60055
10127,1230,60061
10128,1230,60062
10129,1230,60063
10130,1230,60080
10131,1230,60081
10132,1230,60103
10133,1231,60115
10134,1231,60122
10135,1231,60123
10136,1231,60124
10137,1231,60126
10138,1231,60127
10139,1231,60131
10140,1231,60171
10141,1231,60172
10142,1232,60186
10143,1232,60197
10144,1232,60199
10145,1232,60209
10146,1232,60210
10147,1232,60211
10148,1232,60212
10149,1232,60223
10150,1232,60232
10151,1233,60240
10152,1233,60248
10153,1233,60253
10154,1234,60260
10155,1234,60269
10156,1234,60283
10157,1235,60289
10158,1235,60297
10159,1235,60298
10160,1235,60299
10161,1235,60301
10162,1235,60302
10163,1235,60304
10164,1236,60320
10165,1236,60323
10166,1236,60324
10167,1236,60339
10168,1237,60348
10169,1237,60355
10170,1237,60356
10171,1237,60357
10172,1237,60375
10173,1238,60383
10174,1238,60388
10175,1238,60390
10176,1238,60391
10177,1238,60392
10178,1238,60394
10179,1239,60419
10180,1239,60442
10181,1239,60450
10182,1239,60456
10183,1239,60457
10184,1239,60458
10185,1239,60460
10186,1239,60461
10187,1239,60462
10188,1239,60463
10189,1239,60471
10190,1239,60474
10191,1240,60494
10192,1240,60572
10193,1240,60602
10194,1240,60603
10195,1240,60605
10196,1240,60609
10197,1240,60610
10198,1240,60611
10199,1240,60612
10200,1240,60620
10201,1241,60640
10202,1241,60648
10203,1241,60650
10204,1241,60653
10205,1242,60666
10206,1242,60670
10207,1242,60675
10208,1242,60676
10209,1242,60678
10210,1242,60679
10211,1242,60681
10212,1242,60682
10213,1242,60683
10214,1243,60700
10215,1243,60706
10216,1243,60708
10217,1243,60709
10218,1243,60712
10219,1243,60713
10220,1244,60721
10221,1244,60722
10222,1244,60724
10223,1244,60725
10224,1244,60726
10225,1244,60727
10226,1244,60735
10227,1244,60739
10228,1244,60751
10229,1245,60757
10230,1245,60769
10231,1245,60774
10232,1245,60775
10233,1245,60778
10234,1245,60780
10235,1245,60788
10236,1245,60789
10237,1245,60790
10238,1245,60832
10239,1245,60838
10240,1245,60839
10241,1245,60857
10242,1245,60866
10243,1245,60870
10244,1245,60871
10245,1245,60872
10246,1245,60873
10247,1245,60874
10248,1245,60886
10249,1245,60889
10250,1245,60890
10251,1245,60893
10252,1246,60930
10253,1246,60932
10254,1246,60935
10255,1246,60936
10256,1246,60937
10257,1246,60943
10258,1246,60948
10259,1246,60960
10260,1246,60961
10261,1247,60998
10262,1247,60999
10263,1247,61002
10264,1247,61003
10265,1247,61004
10266,1247,61006
10267,1247,61007
10268,1247,61009
10269,1247,61010
10270,1247,61011
10271,1247,61012
10272,1247,61013
10273,1247,61027
10274,1247,61034
10275,1247,61035
10276,1248,61053
10277,1248,61059
10278,1248,61060
10279,1248,61062
10280,1248,61063
10281,1248,61064
10282,1248,61065
10283,1248,61087
10284,1248,61091
10285,1249,61103
10286,1249,61104
10287,1249,61110
10288,1249,61116
10289,1249,61118
10290,1249,61119
10291,1249,61122
10292,1249,61123
10293,1249,61124
10294,1249,61125
10295,1250,61139
10296,1250,61144
10297,1250,61145
10298,1250,61147
10299,1250,61148
10300,1250,61160
10301,1251,61171
10302,1251,61177
10303,1251,61180
10304,1251,61183
10305,1251,61184
10306,1252,61200
10307,1252,61201
10308,1252,61224
10309,1252,61226
10310,1252,61227
10311,1252,61228
10312,1252,61229
10313,1252,61231
10314,1252,61232
10315,1252,61233
10316,1253,61249
10317,1253,61261
10318,1253,61278
10319,1253,61280
10320,1253,61281
10321,1253,61282
10322,1253,61283
10323,1253,61285
10324,1253,61286
10325,1254,61305
10326,1254,61310
10327,1254,61312
10328,1254,61314
10329,1255,61326
10330,1255,61327
10331,1255,61328
10332,1255,61329
10333,1255,61333
10334,1255,61334
10335,1255,61335
10336,1255,61341
10337,1255,61346
10338,1256,61383
10339,1256,61389
10340,1256,61390
10341,1256,61393
10342,1256,61394
10343,1256,61395
10344,1256,61398
10345,1256,61421
10346,1256,61422
10347,1256,61423
10348,1257,61443
10349,1257,61444
10350,1257,61445
10351,1257,61446
10352,1257,61451
10353,1257,61452
10354,1257,61453
10355,1257,61454
10356,1257,61455
10357,1258,61483
10358,1258,61489
10359,1258,61490
10360,1258,61491
10361,1258,61492
10362,1258,61498
10363,1258,61502
10364,1258,61509
10365,1259,61527
10366,1259,61536
10367,1259,61539
10368,1259,61547
10369,1259,61549
10370,1259,61561
10371,1260,61570
10372,1260,61571
10373,1260,61574
10374,1260,61581
10375,1260,61582
10376,1260,61583
10377,1260,61585
10378,1261,61591
10379,1261,61592
10380,1261,61594
10381,1261,61596
10382,1261,61597
10383,1261,61602
10384,1261,61606
10385,1262,61621
10386,1262,61625
10387,1262,61631
10388,1262,61634
10389,1262,61635
10390,1262,61636
10391,1262,61638
10392,1262,61658
10393,1262,61659
10394,1263,61686
10395,1263,61687
10396,1263,61688
10397,1263,61695
10398,1263,61703
10399,1263,61707
10400,1263,61709
10401,1263,61712
10402,1264,61735
10403,1264,61736
10404,1264,61741
10405,1264,61742
10406,1264,61743
10407,1264,61744
10408,1264,61751
10409,1265,61762
10410,1265,61764
10411,1265,61770
10412,1265,61771
10413,1265,61774
10414,1265,61779
10415,1266,61788
10416,1266,61793
10417,1266,61799
10418,1266,61806
10419,1266,61808
10420,1267,61830
10421,1267,61832
10422,1267,61839
10423,1267,61840
10424,1267,61841
10425,1267,61842
10426,1267,61852
10427,1267,61854
10428,1267,61855
10429,1268,61869
10430,1268,61875
10431,1268,61876
10432,1268,61877
10433,1268,61878
10434,1268,61880
10435,1268,61885
10436,1268,61886
10437,1268,61890
10438,1268,61907
10439,1269,61916
10440,1269,61923
10441,1269,61927
10442,1269,61928
10443,1269,61930
10444,1270,61938
10445,1270,61947
10446,1270,61948
10447,1270,61949
10448,1270,61957
10449,1270,61958
10450,1270,61980
10451,1270,61981
10452,1270,61989
10453,1270,61992
10454,1271,61993
10455,1271,62001
10456,1271,62002
10457,1271,62003
10458,1271,62013
10459,1271,62026
10460,1271,62027
10461,1271,62029
10462,1272,62045
10463,1272,62051
10464,1272,62055
10465,1272,62056
10466,1272,62057
10467,1272,62065
10468,1272,62066
10469,1272,62072
10470,1272,62073
10471,1272,62085
10472,1273,62100
10473,1273,62102
10474,1273,62108
10475,1273,62122
10476,1273,62131
10477,1273,62132
10478,1273,62133
10479,1274,62153
10480,1274,62169
10481,1274,62171
10482,1274,62173
10483,1274,62174
10484,1274,62175
10485,1275,62180
10486,1275,62186
10487,1275,62197
10488,1275,62200
10489,1275,62204
10490,1275,62205
10491,1275,62206
10492,1275,62208
10493,1275,62209
10494,1275,62239
10495,1276,62243
10496,1276,62244
10497,1276,62245
10498,1276,62246
10499,1276,62249
10500,1276,62255
10501,1276,62256
10502,1276,62257
10503,1276,62259
10504,1277,62285
10505,1277,62286
10506,1277,62288
10507,1277,62289
10508,1277,62291
10509,1277,62292
10510,1277,62294
10511,1277,62296
10512,1277,62298
10513,1277,62301
10514,1277,62314
10515,1277,62318
10516,1278,62336
10517,1278,62371
10518,1278,62388
10519,1278,62389
10520,1278,62402
10521,1278,62403
10522,1278,62423
10523,1278,62424
10524,1279,62454
10525,1279,62455
10526,1279,62461
10527,1279,62462
10528,1279,62463
10529,1279,62464
10530,1279,62472
10531,1279,62482
10532,1279,62489
10533,1279,62493
10534,1279,62495
10535,1279,62496
10536,1280,62516
10537,1280,62523
10538,1280,62524
10539,1280,62526
10540,1280,62527
10541,1281,62543
10542,1281,62550
10543,1281,62551
10544,1281,62552
10545,1281,62554
10546,1281,62555
10547,1281,62556
10548,1282,62573
10549,1282,62579
10550,1282,62585
10551,1282,62586
10552,1282,62593
10553,1282,62606
10554,1282,62608
10555,1282,62610
10556,1282,62613
10557,1283,62637
10558,1283,62642
10559,1283,62645
10560,1283,62651
10561,1283,62652
10562,1283,62659
10563,1283,62660
10564,1283,62666
10565,1283,62668
10566,1283,62669
10567,1283,62672
10568,1283,62673
10569,1283,62677
10570,1283,62690
10571,1283,62705
10572,1283,62706
10573,1284,62730
10574,1284,62737
10575,1284,62738
10576,1284,62742
10577,1284,62743
10578,1284,62745
10579,1284,62746
10580,1285,62765
10581,1285,62782
10582,1285,62786
10583,1285,62790
10584,1285,62799
10585,1285,62814
10586,1285,62861
10587,1285,62862
10588,1286,62872
10589,1286,62873
10590,1286,62874
10591,1286,62876
10592,1286,62883
10593,1286,62884
10594,1286,62885
10595,1286,62886
10596,1286,62889
10597,1286,62891
10598,1286,62893
10599,1286,62896
10600,1286,62898
10601,1286,62899
10602,1286,62900
10603,1286,62901
10604,1286,62902
10605,1286,62922
10606,1286,62923
10607,1287,62972
10608,1287,62980
10609,1287,62990
10610,1287,62992
10611,1287,63005
10612,1287,63007
10613,1287,63009
10614,1287,63011
10615,1288,63014
10616,1288,63015
10617,1288,63021
